"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.220 ms (0%)","0.0 ms (0%)","1.44 ms (0%)","0.0 ms (0%)","2,243"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","3.4 ms (0%)","0.0 ms (0%)","3.4 ms (0%)","0.0 ms (0%)","948"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","2.98 ms (0%)","0.0 ms (0%)","7.60 ms (0%)","15.5 ms (0.7%)","316"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.145 ms (0%)","0.0 ms (0%)","0.248 ms (0%)","0.0 ms (0%)","113"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.175 ms (0%)","0.0 ms (0%)","0.175 ms (0%)","0.0 ms (0%)","632"
"org.openqa.selenium.json.JsonOutput.name (String)","0.028 ms (0%)","0.0 ms (0%)","0.780 ms (0%)","0.0 ms (0%)","77"
"org.openqa.selenium.json.JsonOutput.append (String)","0.019 ms (0%)","0.0 ms (0%)","0.043 ms (0%)","0.0 ms (0%)","76"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","1.68 ms (0%)","0.0 ms (0%)","1.71 ms (0%)","0.0 ms (0%)","455"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.026 ms (0%)","0.0 ms (0%)","7.15 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.json.JsonOutput.close ()","0.025 ms (0%)","0.0 ms (0%)","0.025 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","1.43 ms (0%)","0.0 ms (0%)","7.13 ms (0%)","0.0 ms (0%)","114"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.242 ms (0%)","0.0 ms (0%)","0.392 ms (0%)","0.0 ms (0%)","37"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.303 ms (0%)","0.0 ms (0%)","0.310 ms (0%)","0.0 ms (0%)","37"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.057 ms (0%)","0.0 ms (0%)","0.058 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.050 ms (0%)","0.0 ms (0%)","0.054 ms (0%)","0.0 ms (0%)","2"
