"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"com.symatiq.states.StateController.getWidgetsAt (com.symatiq.states.AppState, int, int)","17.6 ms (0%)","11.0 ms (0.7%)","2,203 ms (0.3%)","0.0 ms (0%)","15,602"
"com.symatiq.widgets.Widget.compareTo (Object)","1,040 ms (0.3%)","3.62 ms (0.2%)","1,436 ms (0.2%)","4.35 ms (0.3%)","15,033,665"
"org.openqa.selenium.remote.ElementLocation$ElementFinder.massage (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.WebElement, org.openqa.selenium.By)","0.295 ms (0%)","0.0 ms (0%)","2.58 ms (0%)","0.0 ms (0%)","1,449"
"org.openqa.selenium.net.Urls.urlEncode (String)","0.466 ms (0%)","0.0 ms (0%)","0.466 ms (0%)","0.0 ms (0%)","414"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.016 ms (0%)","0.0 ms (0%)","0.847 ms (0%)","0.0 ms (0%)","26"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$1 (java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.926 ms (0%)","0.0 ms (0%)","47.7 ms (0%)","0.0 ms (0%)","27"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, org.openqa.selenium.json.JsonInput)","0.171 ms (0%)","0.0 ms (0%)","45.8 ms (0%)","0.0 ms (0%)","1,449"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.015 ms (0%)","0.0 ms (0%)","0.087 ms (0%)","0.0 ms (0%)","28"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.014 ms (0%)","0.0 ms (0%)","0.257 ms (0%)","0.0 ms (0%)","14"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","2.79 ms (0%)","0.0 ms (0%)","2,074 ms (0.2%)","0.0 ms (0%)","15,940"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","0.816 ms (0%)","0.0 ms (0%)","0.816 ms (0%)","0.0 ms (0%)","3,277"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.003 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.935 ms (0%)","0.0 ms (0%)","19.5 ms (0%)","0.0 ms (0%)","5,235"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","5.13 ms (0%)","0.0 ms (0%)","18.5 ms (0%)","0.0 ms (0%)","5,235"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.030 ms (0%)","0.0 ms (0%)","0.878 ms (0%)","0.0 ms (0%)","27"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.083 ms (0%)","0.0 ms (0%)","0.083 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.003 ms (0%)","0.0 ms (0%)","0.065 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getVisibleActions ()","25.4 ms (0%)","0.0 ms (0%)","25.4 ms (0%)","0.0 ms (0%)","89,490"
"com.symatiq.states.AppState.getLeafCount ()","2.21 ms (0%)","0.0 ms (0%)","31.1 ms (0%)","11.3 ms (0.8%)","19,558"
"com.symatiq.states.AppState.containIssues ()","1.82 ms (0%)","0.0 ms (0%)","5.35 ms (0%)","0.0 ms (0%)","21,495"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.025 ms (0%)","0.0 ms (0%)","0.710 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.446 ms (0%)","0.0 ms (0%)","0.600 ms (0%)","0.0 ms (0%)","64"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.007 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","12"
"com.symatiq.states.AppState.getVisibleWidgets ()","10.1 ms (0%)","0.0 ms (0%)","10.1 ms (0%)","0.0 ms (0%)","49,882"
"com.symatiq.states.AppState.getMetadata (String)","3.44 ms (0%)","0.0 ms (0%)","3.44 ms (0%)","0.0 ms (0%)","49,612"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","12.4 ms (0%)","0.0 ms (0%)","24.2 ms (0%)","0.0 ms (0%)","49,868"
"com.symatiq.states.AppState.addProductVersion (String)","0.002 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.getStateCount ()","0.004 ms (0%)","0.0 ms (0%)","0.070 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.458 ms (0%)","0.0 ms (0%)","0.458 ms (0%)","0.0 ms (0%)","2,168"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.008 ms (0%)","0.0 ms (0%)","0.008 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.getAllWidgets ()","13.4 ms (0%)","0.0 ms (0%)","13.4 ms (0%)","0.0 ms (0%)","15,630"
"com.symatiq.states.AppState.getCurrentPath ()","0.024 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.states.AppState.coveredPercent (String)","0.981 ms (0%)","0.0 ms (0%)","16.8 ms (0%)","0.0 ms (0%)","5,235"
"com.symatiq.states.AppState.getIssues ()","3.52 ms (0%)","0.0 ms (0%)","3.52 ms (0%)","0.0 ms (0%)","21,495"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.215 ms (0%)","0.0 ms (0%)","0.673 ms (0%)","0.0 ms (0%)","28"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.177 ms (0%)","0.0 ms (0%)","0.177 ms (0%)","0.0 ms (0%)","28"
"com.symatiq.states.AppState.isHome ()","4.31 ms (0%)","0.0 ms (0%)","4.31 ms (0%)","0.0 ms (0%)","79,018"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","5.79 ms (0%)","0.0 ms (0%)","8.71 ms (0%)","0.0 ms (0%)","5,235"
"com.symatiq.states.AppState.containsProductVersion (String)","2.82 ms (0%)","0.0 ms (0%)","2.82 ms (0%)","0.0 ms (0%)","74,662"
"com.symatiq.states.AppState.getUniqueId ()","2.56 ms (0%)","0.0 ms (0%)","2.56 ms (0%)","0.0 ms (0%)","510"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.479 ms (0%)","0.0 ms (0%)","0.900 ms (0%)","0.0 ms (0%)","628"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","5.17 ms (0%)","0.0 ms (0%)","5.17 ms (0%)","0.0 ms (0%)","125"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.027 ms (0%)","0.0 ms (0%)","0.086 ms (0%)","0.0 ms (0%)","52"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","8.33 ms (0%)","0.0 ms (0%)","59.3 ms (0%)","0.0 ms (0%)","75"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","2.88 ms (0%)","0.0 ms (0%)","46,955 ms (5.4%)","0.0 ms (0%)","78"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.644 ms (0%)","0.0 ms (0%)","0.644 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.738 ms (0%)","0.0 ms (0%)","3.61 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.046 ms (0%)","0.0 ms (0%)","0.046 ms (0%)","0.0 ms (0%)","3"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","41.7 ms (0%)","0.0 ms (0%)","41.7 ms (0%)","0.0 ms (0%)","4,807"
"com.symatiq.Scout$MyMouseListener.mouseDragged (java.awt.event.MouseEvent)","5.20 ms (0%)","0.0 ms (0%)","69.2 ms (0%)","30.1 ms (2%)","402"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.116 ms (0%)","0.0 ms (0%)","2,097 ms (0.2%)","0.0 ms (0%)","314"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","4.62 ms (0%)","0.0 ms (0%)","2,097 ms (0.2%)","0.0 ms (0%)","314"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.563 ms (0%)","0.0 ms (0%)","5.46 ms (0%)","0.0 ms (0%)","6,516"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.169 ms (0%)","0.0 ms (0%)","0.169 ms (0%)","0.0 ms (0%)","4,726"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.404 ms (0%)","0.0 ms (0%)","0.404 ms (0%)","0.0 ms (0%)","1,790"
"com.symatiq.Scout$RemoteKeyListener.keyPressed (java.awt.event.KeyEvent)","0.501 ms (0%)","0.0 ms (0%)","4.39 ms (0%)","0.0 ms (0%)","23"
"plugin.AppiumPlugin.performAction (com.symatiq.actions.Action)","0.018 ms (0%)","0.0 ms (0%)","50.9 ms (0%)","0.0 ms (0%)","15"
"plugin.AppiumPlugin.getCapture ()","0.347 ms (0%)","0.0 ms (0%)","46,951 ms (5.4%)","0.0 ms (0%)","52"
"plugin.AppiumPlugin.changeState ()","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","1"
"plugin.AppiumPlugin.isCheckTag (String)","0.026 ms (0%)","0.0 ms (0%)","0.026 ms (0%)","0.0 ms (0%)","26"
"plugin.AppiumPlugin.shutdownAndAwaitTermination (java.util.concurrent.ExecutorService)","33,917 ms (9%)","0.0 ms (0%)","33,917 ms (3.9%)","0.0 ms (0%)","27"
"plugin.AppiumPlugin.performAppiumAction (com.symatiq.actions.Action)","2.75 ms (0%)","0.0 ms (0%)","50.9 ms (0%)","0.0 ms (0%)","15"
"plugin.AppiumPlugin.lambda$createWidgets$0 (com.symatiq.widgets.Widget)","0.158 ms (0%)","0.0 ms (0%)","0.345 ms (0%)","0.0 ms (0%)","1,768"
"plugin.AppiumPlugin.createWidgetFromElement (org.openqa.selenium.WebElement, String, String, String, String, String, String)","1.90 ms (0%)","0.0 ms (0%)","4,274 ms (0.5%)","0.0 ms (0%)","26"
"plugin.AppiumPlugin.lambda$createWidgets$1 (com.symatiq.widgets.Widget)","0.151 ms (0%)","0.0 ms (0%)","0.201 ms (0%)","0.0 ms (0%)","1,768"
"plugin.AppiumPlugin.lambda$createWidgets$2 (java.util.concurrent.ConcurrentLinkedQueue, java.util.Set, java.util.concurrent.ConcurrentLinkedQueue)","2.36 ms (0%)","0.0 ms (0%)","17,704 ms (2%)","0.0 ms (0%)","20"
"plugin.AppiumPlugin.updateLastWidgets (java.util.List)","0.058 ms (0%)","0.0 ms (0%)","0.942 ms (0%)","0.0 ms (0%)","27"
"plugin.AppiumPlugin.getScreenshot ()","0.144 ms (0%)","0.0 ms (0%)","9,351 ms (1.1%)","0.0 ms (0%)","27"
"plugin.AppiumPlugin.createWidgets ()","18.7 ms (0%)","0.0 ms (0%)","35,650 ms (4.1%)","0.0 ms (0%)","27"
"plugin.AppiumPlugin.updateCapture ()","0.154 ms (0%)","0.0 ms (0%)","46,951 ms (5.4%)","0.0 ms (0%)","52"
"plugin.AppiumPlugin.hasSourceChanged ()","0.136 ms (0%)","0.0 ms (0%)","1,949 ms (0.2%)","0.0 ms (0%)","39"
"plugin.AppiumPlugin.widgetClickHandle (com.symatiq.widgets.Widget)","0.017 ms (0%)","0.0 ms (0%)","0.859 ms (0%)","0.0 ms (0%)","1"
"plugin.Autopilot.updateState ()","0.012 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","5"
"plugin.Autopilot.changeState ()","0.020 ms (0%)","0.0 ms (0%)","0.021 ms (0%)","0.0 ms (0%)","1"
"plugin.Autopilot.autoPerformAction ()","0.006 ms (0%)","0.0 ms (0%)","0.008 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.054 ms (0%)","0.0 ms (0%)","0.740 ms (0%)","0.0 ms (0%)","71"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.013 ms (0%)","0.0 ms (0%)","0.032 ms (0%)","0.0 ms (0%)","71"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.039 ms (0%)","0.0 ms (0%)","0.039 ms (0%)","0.0 ms (0%)","1,449"
"org.openqa.selenium.By.xpath (String)","0.186 ms (0%)","0.0 ms (0%)","0.216 ms (0%)","0.0 ms (0%)","27"
"plugin.MimicActions.updateSuggestions ()","0.039 ms (0%)","0.0 ms (0%)","0.161 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.319 ms (0%)","0.0 ms (0%)","27,880 ms (3.2%)","0.0 ms (0%)","314"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","27,848 ms (7.4%)","0.0 ms (0%)","27,872 ms (3.2%)","0.0 ms (0%)","314"
"com.symatiq.Scout$2.paintComponent (java.awt.Graphics)","693 ms (0.2%)","0.0 ms (0%)","4,666 ms (0.5%)","0.0 ms (0%)","5,235"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.118 ms (0%)","0.0 ms (0%)","59.5 ms (0%)","0.0 ms (0%)","75"
"org.openqa.selenium.MutableCapabilities.getCapability (String)","0.252 ms (0%)","0.0 ms (0%)","0.252 ms (0%)","0.0 ms (0%)","4,347"
"org.openqa.selenium.remote.Command.getName ()","0.221 ms (0%)","0.0 ms (0%)","0.221 ms (0%)","0.0 ms (0%)","4,082"
"org.openqa.selenium.remote.Command.getParameters ()","0.043 ms (0%)","0.0 ms (0%)","0.043 ms (0%)","0.0 ms (0%)","314"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","7.65 ms (0%)","0.0 ms (0%)","12.0 ms (0%)","0.0 ms (0%)","314"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","3.1 ms (0%)","0.0 ms (0%)","8.37 ms (0%)","0.0 ms (0%)","314"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","2.64 ms (0%)","0.0 ms (0%)","4.21 ms (0%)","0.0 ms (0%)","2,226"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.228 ms (0%)","0.0 ms (0%)","1.53 ms (0%)","0.0 ms (0%)","2,226"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.098 ms (0%)","0.0 ms (0%)","0.112 ms (0%)","0.0 ms (0%)","28"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","1.53 ms (0%)","0.0 ms (0%)","1.53 ms (0%)","0.0 ms (0%)","942"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","2.58 ms (0%)","0.0 ms (0%)","2.58 ms (0%)","0.0 ms (0%)","314"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.179 ms (0%)","0.0 ms (0%)","0.235 ms (0%)","0.0 ms (0%)","104"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.243 ms (0%)","0.0 ms (0%)","0.243 ms (0%)","0.0 ms (0%)","628"
"org.openqa.selenium.json.JsonOutput.name (String)","0.043 ms (0%)","0.0 ms (0%)","0.783 ms (0%)","0.0 ms (0%)","71"
"org.openqa.selenium.json.JsonOutput.append (String)","0.023 ms (0%)","0.0 ms (0%)","0.058 ms (0%)","0.0 ms (0%)","70"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","1.59 ms (0%)","0.0 ms (0%)","1.61 ms (0%)","0.0 ms (0%)","419"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.023 ms (0%)","0.0 ms (0%)","7.55 ms (0%)","0.0 ms (0%)","28"
"org.openqa.selenium.json.JsonOutput.close ()","0.021 ms (0%)","0.0 ms (0%)","0.021 ms (0%)","0.0 ms (0%)","28"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","1.51 ms (0%)","0.0 ms (0%)","7.52 ms (0%)","0.0 ms (0%)","105"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.071 ms (0%)","0.0 ms (0%)","0.071 ms (0%)","0.0 ms (0%)","426"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.211 ms (0%)","0.0 ms (0%)","0.311 ms (0%)","0.0 ms (0%)","34"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.284 ms (0%)","0.0 ms (0%)","0.289 ms (0%)","0.0 ms (0%)","34"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.258 ms (0%)","0.0 ms (0%)","0.265 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.070 ms (0%)","0.0 ms (0%)","0.070 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.031 ms (0%)","0.0 ms (0%)","0.236 ms (0%)","0.0 ms (0%)","62"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","0.154 ms (0%)","0.0 ms (0%)","0.154 ms (0%)","0.0 ms (0%)","641"
"org.openqa.selenium.json.JsonOutput.asString (Object)","0.522 ms (0%)","0.0 ms (0%)","0.682 ms (0%)","0.0 ms (0%)","133"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.034 ms (0%)","0.0 ms (0%)","2.32 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","0.552 ms (0%)","0.0 ms (0%)","2.19 ms (0%)","0.0 ms (0%)","802"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.0 ms (0%)","0.0 ms (0%)","2.42 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.004 ms (0%)","0.0 ms (0%)","0.280 ms (0%)","0.0 ms (0%)","36"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.023 ms (0%)","0.0 ms (0%)","1.12 ms (0%)","0.0 ms (0%)","37"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.004 ms (0%)","0.0 ms (0%)","0.229 ms (0%)","0.0 ms (0%)","36"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","0.385 ms (0%)","0.0 ms (0%)","4.83 ms (0%)","0.0 ms (0%)","34"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.007 ms (0%)","0.0 ms (0%)","2.33 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","0.385 ms (0%)","0.0 ms (0%)","2.91 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.050 ms (0%)","0.0 ms (0%)","3.98 ms (0%)","0.0 ms (0%)","71"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.011 ms (0%)","0.0 ms (0%)","0.023 ms (0%)","0.0 ms (0%)","6"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean)","0.165 ms (0%)","0.0 ms (0%)","12.8 ms (0%)","0.0 ms (0%)","110"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","13.5 ms (0%)","0.0 ms (0%)","1,181 ms (0.1%)","0.0 ms (0%)","5,235"
"plugin.AugmentState.isOverlapping (java.util.List, com.symatiq.widgets.Widget)","0.114 ms (0%)","0.0 ms (0%)","0.114 ms (0%)","0.0 ms (0%)","110"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","0.038 ms (0%)","0.0 ms (0%)","0.305 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.widgets.Widget.coveredPercent (String, boolean)","0.073 ms (0%)","0.0 ms (0%)","0.145 ms (0%)","0.0 ms (0%)","62"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.147 ms (0%)","0.0 ms (0%)","0.147 ms (0%)","0.0 ms (0%)","4,241"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.809 ms (0%)","0.0 ms (0%)","2,041 ms (0.2%)","0.0 ms (0%)","6,526"
"org.openqa.selenium.remote.ElementLocation.findElements (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.100 ms (0%)","0.0 ms (0%)","1,712 ms (0.2%)","0.0 ms (0%)","27"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.061 ms (0%)","0.0 ms (0%)","0.199 ms (0%)","0.0 ms (0%)","324"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.105 ms (0%)","0.0 ms (0%)","0.105 ms (0%)","0.0 ms (0%)","324"
"org.openqa.selenium.remote.http.Contents$1.length ()","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","28"
"org.openqa.selenium.json.JsonInput.hasNext ()","1.3 ms (0%)","0.0 ms (0%)","4.87 ms (0%)","0.0 ms (0%)","6,516"
"org.openqa.selenium.json.JsonInput.read (String, java.util.function.Function)","0.011 ms (0%)","0.0 ms (0%)","0.013 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonInput.close ()","0.087 ms (0%)","0.0 ms (0%)","0.087 ms (0%)","0.0 ms (0%)","314"
"org.openqa.selenium.json.JsonInput.peek ()","4.60 ms (0%)","0.0 ms (0%)","17.9 ms (0%)","21.0 ms (1.4%)","43,776"
"org.openqa.selenium.json.JsonInput.readString ()","701 ms (0.2%)","0.0 ms (0%)","2,032 ms (0.2%)","0.0 ms (0%)","6,526"
"org.openqa.selenium.json.JsonInput.expect (org.openqa.selenium.json.JsonType)","0.811 ms (0%)","0.0 ms (0%)","4.83 ms (0%)","0.0 ms (0%)","10,107"
"org.openqa.selenium.json.JsonInput.beginObject ()","0.582 ms (0%)","0.0 ms (0%)","1.67 ms (0%)","0.0 ms (0%)","1,763"
"org.openqa.selenium.json.JsonInput.nextName ()","0.568 ms (0%)","0.0 ms (0%)","10.1 ms (0%)","0.0 ms (0%)","3,277"
