"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.remote.ElementLocation$ElementFinder.massage (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.WebElement, org.openqa.selenium.By)","0.154 ms (0%)","0.0 ms (0%)","1.78 ms (0%)","0.0 ms (0%)","990"
"org.openqa.selenium.net.Urls.urlEncode (String)","0.786 ms (0%)","0.0 ms (0%)","0.786 ms (0%)","0.0 ms (0%)","1,801"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.023 ms (0%)","0.0 ms (0%)","1.24 ms (0%)","0.0 ms (0%)","37"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, org.openqa.selenium.json.JsonInput)","0.128 ms (0%)","0.0 ms (0%)","33.6 ms (0%)","0.0 ms (0%)","1,048"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$1 (java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.947 ms (0%)","0.0 ms (0%)","35.2 ms (0%)","0.0 ms (0%)","15"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.013 ms (0%)","0.0 ms (0%)","0.092 ms (0%)","0.0 ms (0%)","17"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.019 ms (0%)","0.0 ms (0%)","0.321 ms (0%)","0.0 ms (0%)","37"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","1.24 ms (0%)","0.0 ms (0%)","1.24 ms (0%)","0.0 ms (0%)","3,307"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","3.60 ms (0%)","0.0 ms (0%)","861 ms (0.1%)","30.5 ms (1.4%)","15,188"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.308 ms (0%)","0.0 ms (0%)","0.395 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.009 ms (0%)","0.0 ms (0%)","0.452 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.getVisibleWidgets ()","3.35 ms (0%)","0.0 ms (0%)","3.35 ms (0%)","0.0 ms (0%)","9,674"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.005 ms (0%)","0.0 ms (0%)","0.005 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getMetadata (String)","1.0 ms (0%)","0.0 ms (0%)","1.0 ms (0%)","0.0 ms (0%)","9,682"
"com.symatiq.states.AppState.containsProductVersion (String)","0.876 ms (0%)","0.0 ms (0%)","0.876 ms (0%)","0.0 ms (0%)","14,498"
"com.symatiq.states.AppState.getUniqueId ()","1.79 ms (0%)","0.0 ms (0%)","1.79 ms (0%)","0.0 ms (0%)","294"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","3.29 ms (0%)","0.0 ms (0%)","4.85 ms (0%)","0.0 ms (0%)","2,489"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.527 ms (0%)","0.0 ms (0%)","7.31 ms (0%)","9.83 ms (0.5%)","2,489"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","3.1 ms (0%)","0.0 ms (0%)","6.78 ms (0%)","10.3 ms (0.5%)","2,489"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","3.98 ms (0%)","0.0 ms (0%)","3.98 ms (0%)","0.0 ms (0%)","2,489"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.002 ms (0%)","0.0 ms (0%)","0.005 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.026 ms (0%)","0.0 ms (0%)","0.642 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.AppState.addProductVersion (String)","0.001 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getStateCount ()","0.005 ms (0%)","0.0 ms (0%)","0.022 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.007 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.336 ms (0%)","0.0 ms (0%)","0.336 ms (0%)","0.0 ms (0%)","1,352"
"com.symatiq.states.AppState.getCurrentPath ()","0.010 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.getAllWidgets ()","6.73 ms (0%)","0.0 ms (0%)","6.73 ms (0%)","0.0 ms (0%)","7,424"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","1.26 ms (0%)","0.0 ms (0%)","5.51 ms (0%)","0.0 ms (0%)","2,489"
"com.symatiq.states.AppState.coveredPercent (String)","0.571 ms (0%)","0.0 ms (0%)","6.8 ms (0%)","0.0 ms (0%)","2,489"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.178 ms (0%)","0.0 ms (0%)","0.514 ms (0%)","0.0 ms (0%)","15"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.003 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","6"
"com.symatiq.states.AppState.getVisibleActions ()","6.61 ms (0%)","0.0 ms (0%)","6.61 ms (0%)","0.0 ms (0%)","9,691"
"com.symatiq.states.AppState.isHome ()","0.640 ms (0%)","0.0 ms (0%)","0.640 ms (0%)","0.0 ms (0%)","4,707"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.102 ms (0%)","0.0 ms (0%)","0.102 ms (0%)","0.0 ms (0%)","15"
"com.symatiq.states.AppState.getIssues ()","1.58 ms (0%)","0.0 ms (0%)","1.58 ms (0%)","0.0 ms (0%)","4,212"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.045 ms (0%)","0.0 ms (0%)","0.045 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.containIssues ()","0.677 ms (0%)","0.0 ms (0%)","2.26 ms (0%)","0.0 ms (0%)","4,212"
"com.symatiq.states.AppState.getLeafCount ()","0.925 ms (0%)","0.0 ms (0%)","3.35 ms (0%)","0.0 ms (0%)","2,343"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","0.577 ms (0%)","0.0 ms (0%)","2.43 ms (0%)","0.0 ms (0%)","2,364"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","1.47 ms (0%)","0.0 ms (0%)","2.61 ms (0%)","0.0 ms (0%)","2,026"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","15.7 ms (0%)","0.0 ms (0%)","15.7 ms (0%)","0.0 ms (0%)","480"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","2.31 ms (0%)","0.0 ms (0%)","2.31 ms (0%)","0.0 ms (0%)","55"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.012 ms (0%)","0.0 ms (0%)","0.063 ms (0%)","0.0 ms (0%)","28"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.088 ms (0%)","0.0 ms (0%)","1,345 ms (0.1%)","0.0 ms (0%)","15"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","3.73 ms (0%)","0.0 ms (0%)","34,545 ms (2.9%)","0.0 ms (0%)","65"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.264 ms (0%)","0.0 ms (0%)","0.264 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.371 ms (0%)","0.0 ms (0%)","2.4 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.046 ms (0%)","0.0 ms (0%)","0.046 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","24.8 ms (0%)","0.0 ms (0%)","24.8 ms (0%)","0.0 ms (0%)","2,365"
"com.symatiq.Scout$MyMouseListener.mouseDragged (java.awt.event.MouseEvent)","1.3 ms (0%)","0.0 ms (0%)","13.8 ms (0%)","0.0 ms (0%)","76"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.264 ms (0%)","0.0 ms (0%)","909 ms (0.1%)","45.3 ms (2.2%)","1,013"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","5.64 ms (0%)","0.0 ms (0%)","909 ms (0.1%)","45.3 ms (2.2%)","1,013"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.485 ms (0%)","0.0 ms (0%)","5.68 ms (0%)","0.0 ms (0%)","6,450"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.093 ms (0%)","0.0 ms (0%)","0.093 ms (0%)","0.0 ms (0%)","4,357"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.573 ms (0%)","0.0 ms (0%)","0.573 ms (0%)","0.0 ms (0%)","2,096"
"com.symatiq.Scout$RemoteKeyListener.keyPressed (java.awt.event.KeyEvent)","0.303 ms (0%)","0.0 ms (0%)","2.51 ms (0%)","0.0 ms (0%)","10"
"plugin.AppiumPlugin.performAction (com.symatiq.actions.Action)","0.009 ms (0%)","0.0 ms (0%)","1,345 ms (0.1%)","0.0 ms (0%)","3"
"plugin.AppiumPlugin.getCapture ()","0.063 ms (0%)","0.0 ms (0%)","34,624 ms (2.9%)","0.0 ms (0%)","29"
"plugin.AppiumPlugin.lambda$createWidgets$0 (com.symatiq.widgets.Widget)","0.129 ms (0%)","0.0 ms (0%)","0.239 ms (0%)","0.0 ms (0%)","991"
"plugin.AppiumPlugin.createWidgetFromElement (org.openqa.selenium.WebElement, String, String, String, String, String, String)","4.41 ms (0%)","0.0 ms (0%)","12,552 ms (1%)","0.0 ms (0%)","87"
"plugin.AppiumPlugin.performAppiumAction (com.symatiq.actions.Action)","2.22 ms (0%)","0.0 ms (0%)","1,345 ms (0.1%)","0.0 ms (0%)","3"
"plugin.AppiumPlugin.lambda$createWidgets$1 (com.symatiq.widgets.Widget)","0.095 ms (0%)","0.0 ms (0%)","0.125 ms (0%)","0.0 ms (0%)","991"
"plugin.AppiumPlugin.lambda$createWidgets$2 (java.util.concurrent.ConcurrentLinkedQueue, java.util.Set, java.util.concurrent.ConcurrentLinkedQueue)","7.48 ms (0%)","0.0 ms (0%)","88,419 ms (7.4%)","54.9 ms (2.6%)","66"
"plugin.AppiumPlugin.shutdownAndAwaitTermination (java.util.concurrent.ExecutorService)","27,474 ms (8.7%)","0.0 ms (0%)","27,474 ms (2.3%)","0.0 ms (0%)","14"
"plugin.AppiumPlugin.changeState ()","0.002 ms (0%)","0.0 ms (0%)","0.002 ms (0%)","0.0 ms (0%)","2"
"plugin.AppiumPlugin.updateCapture ()","0.093 ms (0%)","0.0 ms (0%)","34,623 ms (2.9%)","0.0 ms (0%)","29"
"plugin.AppiumPlugin.createWidgets ()","12.9 ms (0%)","0.0 ms (0%)","28,598 ms (2.4%)","0.0 ms (0%)","15"
"plugin.AppiumPlugin.widgetClickHandle (com.symatiq.widgets.Widget)","0.016 ms (0%)","0.0 ms (0%)","1,173 ms (0.1%)","0.0 ms (0%)","2"
"plugin.AppiumPlugin.getScreenshot ()","0.090 ms (0%)","0.0 ms (0%)","3,638 ms (0.3%)","0.0 ms (0%)","15"
"plugin.AppiumPlugin.hasSourceChanged ()","0.124 ms (0%)","0.0 ms (0%)","2,387 ms (0.2%)","0.0 ms (0%)","21"
"plugin.AppiumPlugin.updateLastWidgets (java.util.List)","0.042 ms (0%)","0.0 ms (0%)","0.694 ms (0%)","0.0 ms (0%)","14"
"plugin.AppiumPlugin.isCheckTag (String)","0.135 ms (0%)","0.0 ms (0%)","0.135 ms (0%)","0.0 ms (0%)","87"
"plugin.Autopilot.updateState ()","0.013 ms (0%)","0.0 ms (0%)","0.021 ms (0%)","0.0 ms (0%)","7"
"plugin.Autopilot.changeState ()","0.018 ms (0%)","0.0 ms (0%)","0.019 ms (0%)","0.0 ms (0%)","2"
"plugin.Autopilot.autoPerformAction ()","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","7"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.044 ms (0%)","0.0 ms (0%)","0.765 ms (0%)","0.0 ms (0%)","64"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.007 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","64"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.042 ms (0%)","0.0 ms (0%)","0.042 ms (0%)","0.0 ms (0%)","990"
"org.openqa.selenium.By.xpath (String)","0.109 ms (0%)","0.0 ms (0%)","0.129 ms (0%)","0.0 ms (0%)","15"
"plugin.MimicActions.updateSuggestions ()","0.026 ms (0%)","0.0 ms (0%)","0.074 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.734 ms (0%)","0.0 ms (0%)","94,310 ms (7.9%)","0.0 ms (0%)","1,013"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","94,249 ms (29.9%)","0.0 ms (0%)","94,301 ms (7.9%)","0.0 ms (0%)","1,013"
"org.openqa.selenium.remote.ErrorCodes.toStatus (String, java.util.Optional)","1.68 ms (0%)","0.0 ms (0%)","1.77 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.ErrorCodes.lambda$toStatus$2 (String, org.openqa.selenium.remote.ErrorCodes.KnownError)","0.074 ms (0%)","0.0 ms (0%)","0.074 ms (0%)","0.0 ms (0%)","580"
"org.openqa.selenium.SharedCapabilitiesMethods.toString (org.openqa.selenium.Capabilities)","0.144 ms (0%)","0.0 ms (0%)","4.42 ms (0%)","15.5 ms (0.7%)","20"
"org.openqa.selenium.SharedCapabilitiesMethods.abbreviate (java.util.Map, Object)","1.96 ms (0%)","0.0 ms (0%)","2.55 ms (0%)","0.0 ms (0%)","760"
"org.openqa.selenium.SharedCapabilitiesMethods.lambda$abbreviate$4 (java.util.Map, java.util.Map.Entry)","0.313 ms (0%)","0.0 ms (0%)","1.16 ms (0%)","0.0 ms (0%)","740"
"org.openqa.selenium.SharedCapabilitiesMethods.lambda$abbreviate$3 (java.util.Map.Entry)","0.214 ms (0%)","0.0 ms (0%)","0.214 ms (0%)","0.0 ms (0%)","4,480"
"org.openqa.selenium.remote.ErrorCodec.decode (java.util.Map)","1.13 ms (0%)","0.0 ms (0%)","1.18 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.ErrorCodec.lambda$decode$0 (String, org.openqa.selenium.remote.ErrorCodec.W3CError)","0.038 ms (0%)","0.0 ms (0%)","0.038 ms (0%)","0.0 ms (0%)","400"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.011 ms (0%)","0.0 ms (0%)","1,345 ms (0.1%)","0.0 ms (0%)","15"
"org.openqa.selenium.MutableCapabilities.toString ()","0.005 ms (0%)","0.0 ms (0%)","4.44 ms (0%)","15.5 ms (0.7%)","20"
"org.openqa.selenium.MutableCapabilities.getCapability (String)","0.165 ms (0%)","0.0 ms (0%)","0.165 ms (0%)","0.0 ms (0%)","2,970"
"org.openqa.selenium.MutableCapabilities.asMap ()","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.Command.getName ()","0.618 ms (0%)","0.0 ms (0%)","0.618 ms (0%)","0.0 ms (0%)","13,186"
"org.openqa.selenium.remote.Command.toString ()","0.475 ms (0%)","0.0 ms (0%)","0.476 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.Command.getParameters ()","0.093 ms (0%)","0.0 ms (0%)","0.093 ms (0%)","0.0 ms (0%)","1,033"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","14.2 ms (0%)","0.0 ms (0%)","24.8 ms (0%)","0.0 ms (0%)","1,013"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","6.76 ms (0%)","0.0 ms (0%)","6.76 ms (0%)","0.0 ms (0%)","1,013"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.071 ms (0%)","0.0 ms (0%)","0.082 ms (0%)","0.0 ms (0%)","17"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","4.45 ms (0%)","0.0 ms (0%)","4.45 ms (0%)","0.0 ms (0%)","3,039"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.858 ms (0%)","0.0 ms (0%)","4.89 ms (0%)","0.0 ms (0%)","7,108"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","5.12 ms (0%)","0.0 ms (0%)","10.1 ms (0%)","0.0 ms (0%)","7,108"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","7.38 ms (0%)","0.0 ms (0%)","20.1 ms (0%)","0.0 ms (0%)","1,013"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.120 ms (0%)","0.0 ms (0%)","0.222 ms (0%)","0.0 ms (0%)","91"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.564 ms (0%)","0.0 ms (0%)","0.564 ms (0%)","0.0 ms (0%)","2,026"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.119 ms (0%)","0.0 ms (0%)","0.119 ms (0%)","0.0 ms (0%)","384"
"org.openqa.selenium.json.JsonOutput.name (String)","0.020 ms (0%)","0.0 ms (0%)","0.790 ms (0%)","0.0 ms (0%)","64"
"org.openqa.selenium.json.JsonOutput.append (String)","0.021 ms (0%)","0.0 ms (0%)","0.045 ms (0%)","0.0 ms (0%)","62"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","1.41 ms (0%)","0.0 ms (0%)","1.45 ms (0%)","0.0 ms (0%)","370"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.017 ms (0%)","0.0 ms (0%)","7.55 ms (0%)","0.0 ms (0%)","17"
"org.openqa.selenium.json.JsonOutput.close ()","0.012 ms (0%)","0.0 ms (0%)","0.012 ms (0%)","0.0 ms (0%)","17"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","1.61 ms (0%)","0.0 ms (0%)","7.53 ms (0%)","0.0 ms (0%)","93"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.223 ms (0%)","0.0 ms (0%)","0.229 ms (0%)","0.0 ms (0%)","29"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.188 ms (0%)","0.0 ms (0%)","0.303 ms (0%)","0.0 ms (0%)","29"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.119 ms (0%)","0.0 ms (0%)","0.122 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.041 ms (0%)","0.0 ms (0%)","0.048 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.233 ms (0%)","0.0 ms (0%)","0.389 ms (0%)","0.0 ms (0%)","46"
"org.openqa.selenium.json.JsonOutput.asString (Object)","0.510 ms (0%)","0.0 ms (0%)","0.689 ms (0%)","0.0 ms (0%)","110"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.018 ms (0%)","0.0 ms (0%)","3.78 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.046 ms (0%)","0.0 ms (0%)","4.91 ms (0%)","0.0 ms (0%)","64"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","0.171 ms (0%)","0.0 ms (0%)","0.171 ms (0%)","0.0 ms (0%)","580"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.003 ms (0%)","0.0 ms (0%)","0.248 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","0.368 ms (0%)","0.0 ms (0%)","5.64 ms (0%)","0.0 ms (0%)","29"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.003 ms (0%)","0.0 ms (0%)","0.279 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.002 ms (0%)","0.0 ms (0%)","3.78 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","0.316 ms (0%)","0.0 ms (0%)","4.10 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.0 ms (0%)","0.0 ms (0%)","3.85 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","0.407 ms (0%)","0.0 ms (0%)","1.91 ms (0%)","0.0 ms (0%)","746"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.029 ms (0%)","0.0 ms (0%)","0.969 ms (0%)","0.0 ms (0%)","35"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.015 ms (0%)","0.0 ms (0%)","0.031 ms (0%)","0.0 ms (0%)","12"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean, java.awt.BasicStroke, java.awt.BasicStroke)","237 ms (0.1%)","0.0 ms (0%)","240 ms (0%)","0.0 ms (0%)","1,354"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","8.19 ms (0%)","0.0 ms (0%)","781 ms (0.1%)","0.0 ms (0%)","2,489"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","0.067 ms (0%)","0.0 ms (0%)","0.406 ms (0%)","0.0 ms (0%)","37"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.084 ms (0%)","0.0 ms (0%)","0.084 ms (0%)","0.0 ms (0%)","1,056"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.9 ms (0%)","0.0 ms (0%)","817 ms (0.1%)","0.0 ms (0%)","6,580"
"org.openqa.selenium.remote.ElementLocation.findElements (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.065 ms (0%)","0.0 ms (0%)","1,109 ms (0.1%)","0.0 ms (0%)","15"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.159 ms (0%)","0.0 ms (0%)","0.406 ms (0%)","0.0 ms (0%)","1,026"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.166 ms (0%)","0.0 ms (0%)","0.166 ms (0%)","0.0 ms (0%)","1,026"
