"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.050 ms (0%)","0.0 ms (0%)","2.4 ms (0%)","0.0 ms (0%)","58"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.056 ms (0%)","0.0 ms (0%)","0.225 ms (0%)","0.0 ms (0%)","115"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","1.15 ms (0%)","0.0 ms (0%)","5.90 ms (0%)","10.4 ms (0.7%)","14,697"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$0 (Number)","0.075 ms (0%)","0.0 ms (0%)","0.075 ms (0%)","0.0 ms (0%)","74"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.710 ms (0%)","0.0 ms (0%)","2,523 ms (0.7%)","0.0 ms (0%)","614"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","0.293 ms (0%)","0.0 ms (0%)","0.293 ms (0%)","0.0 ms (0%)","154"
"org.openqa.selenium.json.JsonTypeCoercer.coerce (org.openqa.selenium.json.JsonInput, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","0.877 ms (0%)","0.0 ms (0%)","2,524 ms (0.7%)","0.0 ms (0%)","614"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.011 ms (0%)","0.0 ms (0%)","2.76 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","1.89 ms (0%)","0.0 ms (0%)","2.69 ms (0%)","0.0 ms (0%)","39"
"com.symatiq.states.AppState.getVisibleWidgets ()","9.43 ms (0%)","0.0 ms (0%)","9.43 ms (0%)","0.0 ms (0%)","9,180"
"com.symatiq.states.AppState.getMetadata (String)","1.2 ms (0%)","0.0 ms (0%)","1.2 ms (0%)","0.0 ms (0%)","9,196"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.049 ms (0%)","0.0 ms (0%)","0.049 ms (0%)","0.0 ms (0%)","53"
"com.symatiq.states.AppState.containsProductVersion (String)","0.633 ms (0%)","0.0 ms (0%)","0.633 ms (0%)","0.0 ms (0%)","13,745"
"com.symatiq.states.AppState.getUniqueId ()","3.79 ms (0%)","0.0 ms (0%)","3.79 ms (0%)","0.0 ms (0%)","61,362"
"com.symatiq.states.AppState.addIteration ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.addProductVersion (String)","0.004 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","1.40 ms (0%)","0.0 ms (0%)","2.63 ms (0%)","0.0 ms (0%)","889"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","3.65 ms (0%)","0.0 ms (0%)","10.7 ms (0%)","0.0 ms (0%)","889"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.210 ms (0%)","0.0 ms (0%)","10.9 ms (0%)","0.0 ms (0%)","889"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.002 ms (0%)","0.0 ms (0%)","0.023 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","9.6 ms (0%)","0.0 ms (0%)","9.6 ms (0%)","0.0 ms (0%)","926"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.056 ms (0%)","0.0 ms (0%)","5.52 ms (0%)","0.0 ms (0%)","37"
"com.symatiq.states.AppState.getStateCount ()","0.030 ms (0%)","0.0 ms (0%)","0.692 ms (0%)","0.0 ms (0%)","30"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.012 ms (0%)","0.0 ms (0%)","0.012 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","3.4 ms (0%)","0.0 ms (0%)","3.4 ms (0%)","0.0 ms (0%)","17,125"
"com.symatiq.states.AppState.getCurrentPath ()","0.018 ms (0%)","0.0 ms (0%)","0.018 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.getAllWidgets ()","4.30 ms (0%)","0.0 ms (0%)","4.30 ms (0%)","0.0 ms (0%)","2,394"
"com.symatiq.states.AppState.coveredPercent (String)","0.336 ms (0%)","0.0 ms (0%)","8.1 ms (0%)","0.0 ms (0%)","889"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","0.793 ms (0%)","0.0 ms (0%)","7.68 ms (0%)","0.0 ms (0%)","889"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","3.40 ms (0%)","0.0 ms (0%)","13.0 ms (0%)","0.0 ms (0%)","9,158"
"com.symatiq.states.AppState.getVisibleActions ()","27.0 ms (0%)","0.0 ms (0%)","27.0 ms (0%)","0.0 ms (0%)","17,610"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.617 ms (0%)","0.0 ms (0%)","0.617 ms (0%)","0.0 ms (0%)","39"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","1.82 ms (0%)","0.0 ms (0%)","4.86 ms (0%)","0.0 ms (0%)","39"
"com.symatiq.states.AppState.getBookmarks ()","0.008 ms (0%)","0.0 ms (0%)","0.102 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.states.AppState.getBookmarks (java.util.List, java.util.IdentityHashMap)","0.010 ms (0%)","0.0 ms (0%)","0.093 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.067 ms (0%)","0.0 ms (0%)","0.657 ms (0%)","0.0 ms (0%)","106"
"com.symatiq.states.AppState.isHome ()","0.616 ms (0%)","0.0 ms (0%)","0.616 ms (0%)","0.0 ms (0%)","15,726"
"com.symatiq.states.AppState.getIssues ()","4.86 ms (0%)","0.0 ms (0%)","4.86 ms (0%)","0.0 ms (0%)","3,690"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.058 ms (0%)","0.0 ms (0%)","0.058 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.containIssues ()","0.586 ms (0%)","0.0 ms (0%)","5.45 ms (0%)","0.0 ms (0%)","3,690"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","2.99 ms (0%)","0.0 ms (0%)","21.6 ms (0%)","0.0 ms (0%)","12,036"
"com.symatiq.states.AppState.getLeafCount ()","0.585 ms (0%)","0.0 ms (0%)","22.2 ms (0%)","0.0 ms (0%)","3,690"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.471 ms (0%)","0.0 ms (0%)","0.832 ms (0%)","0.0 ms (0%)","304"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","4.71 ms (0%)","0.0 ms (0%)","4.71 ms (0%)","0.0 ms (0%)","140"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.020 ms (0%)","0.0 ms (0%)","0.079 ms (0%)","0.0 ms (0%)","37"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.Graphics)","38.2 ms (0%)","0.0 ms (0%)","3,706 ms (1.1%)","0.0 ms (0%)","9,779"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","2.68 ms (0%)","0.0 ms (0%)","7,504 ms (2.2%)","0.0 ms (0%)","132"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.278 ms (0%)","0.0 ms (0%)","0.278 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.466 ms (0%)","0.0 ms (0%)","2.25 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.153 ms (0%)","0.0 ms (0%)","0.153 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","10.3 ms (0%)","0.0 ms (0%)","10.3 ms (0%)","0.0 ms (0%)","816"
"com.symatiq.Scout$MyMouseListener.mouseDragged (java.awt.event.MouseEvent)","0.236 ms (0%)","0.0 ms (0%)","1.38 ms (0%)","0.0 ms (0%)","7"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.076 ms (0%)","0.0 ms (0%)","2,551 ms (0.7%)","0.0 ms (0%)","152"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.143 ms (0%)","0.0 ms (0%)","1.4 ms (0%)","0.0 ms (0%)","308"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.028 ms (0%)","0.0 ms (0%)","0.028 ms (0%)","0.0 ms (0%)","154"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.249 ms (0%)","0.0 ms (0%)","0.249 ms (0%)","0.0 ms (0%)","154"
"com.symatiq.Scout$RemoteKeyListener.keyPressed (java.awt.event.KeyEvent)","0.269 ms (0%)","0.0 ms (0%)","2.7 ms (0%)","0.0 ms (0%)","10"
"plugin.Autopilot.updateState ()","0.027 ms (0%)","0.0 ms (0%)","0.047 ms (0%)","0.0 ms (0%)","12"
"plugin.Autopilot.changeState ()","0.025 ms (0%)","0.0 ms (0%)","0.025 ms (0%)","0.0 ms (0%)","2"
"plugin.Autopilot.autoPerformAction ()","0.009 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","12"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.212 ms (0%)","0.0 ms (0%)","1.59 ms (0%)","0.0 ms (0%)","258"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.058 ms (0%)","0.0 ms (0%)","0.114 ms (0%)","0.0 ms (0%)","258"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.By.xpath (String)","0.027 ms (0%)","0.0 ms (0%)","0.030 ms (0%)","0.0 ms (0%)","2"
"plugin.MimicActions.updateSuggestions ()","0.030 ms (0%)","0.0 ms (0%)","0.440 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.196 ms (0%)","0.0 ms (0%)","3,044 ms (0.9%)","0.0 ms (0%)","152"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","3,027 ms (1.6%)","0.0 ms (0%)","3,043 ms (0.9%)","0.0 ms (0%)","152"
"com.symatiq.utils.TextUtils.splitSpace (String)","0.305 ms (0%)","0.0 ms (0%)","0.305 ms (0%)","0.0 ms (0%)","15"
"com.symatiq.utils.TextUtils.spaceToComma (String)","0.099 ms (0%)","0.0 ms (0%)","0.099 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.Scout$2.paintComponent (java.awt.Graphics)","156 ms (0.1%)","0.0 ms (0%)","3,959 ms (1.2%)","0.0 ms (0%)","889"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.037 ms (0%)","0.0 ms (0%)","326 ms (0.1%)","8.85 ms (0.6%)","62"
"org.openqa.selenium.remote.service.DriverCommandExecutor.execute (org.openqa.selenium.remote.Command)","0.274 ms (0%)","0.0 ms (0%)","5,661 ms (1.7%)","0.0 ms (0%)","152"
"org.openqa.selenium.remote.service.DriverCommandExecutor.invokeExecute (org.openqa.selenium.remote.Command)","0.085 ms (0%)","0.0 ms (0%)","5,660 ms (1.7%)","0.0 ms (0%)","152"
"org.openqa.selenium.remote.Command.getName ()","0.121 ms (0%)","0.0 ms (0%)","0.121 ms (0%)","0.0 ms (0%)","1,824"
"org.openqa.selenium.remote.Command.getParameters ()","0.049 ms (0%)","0.0 ms (0%)","0.049 ms (0%)","0.0 ms (0%)","152"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","2.87 ms (0%)","0.0 ms (0%)","2.87 ms (0%)","0.0 ms (0%)","152"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.288 ms (0%)","0.0 ms (0%)","0.331 ms (0%)","0.0 ms (0%)","115"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.098 ms (0%)","0.0 ms (0%)","0.566 ms (0%)","0.0 ms (0%)","456"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","1.16 ms (0%)","0.0 ms (0%)","1.16 ms (0%)","0.0 ms (0%)","456"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","1.61 ms (0%)","0.0 ms (0%)","2.18 ms (0%)","0.0 ms (0%)","456"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","5.1 ms (0%)","0.0 ms (0%)","7.98 ms (0%)","0.0 ms (0%)","152"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","1.75 ms (0%)","0.0 ms (0%)","4.64 ms (0%)","0.0 ms (0%)","152"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.281 ms (0%)","0.0 ms (0%)","0.443 ms (0%)","0.0 ms (0%)","381"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.167 ms (0%)","0.0 ms (0%)","0.167 ms (0%)","0.0 ms (0%)","304"
"org.openqa.selenium.json.JsonOutput.name (String)","0.091 ms (0%)","0.0 ms (0%)","1.69 ms (0%)","0.0 ms (0%)","258"
"org.openqa.selenium.json.JsonOutput.append (String)","0.096 ms (0%)","0.0 ms (0%)","0.215 ms (0%)","0.0 ms (0%)","254"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","7.48 ms (0%)","0.0 ms (0%)","7.55 ms (0%)","0.0 ms (0%)","2,882"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.056 ms (0%)","0.0 ms (0%)","45.9 ms (0%)","0.0 ms (0%)","115"
"org.openqa.selenium.json.JsonOutput.close ()","0.080 ms (0%)","0.0 ms (0%)","0.080 ms (0%)","0.0 ms (0%)","115"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","3.26 ms (0%)","0.0 ms (0%)","45.8 ms (0%)","0.0 ms (0%)","385"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.006 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.133 ms (0%)","0.0 ms (0%)","25.6 ms (0%)","0.0 ms (0%)","129"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.487 ms (0%)","0.0 ms (0%)","0.719 ms (0%)","0.0 ms (0%)","127"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.681 ms (0%)","0.0 ms (0%)","0.691 ms (0%)","0.0 ms (0%)","127"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.237 ms (0%)","0.0 ms (0%)","0.237 ms (0%)","0.0 ms (0%)","1,655"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.200 ms (0%)","0.0 ms (0%)","0.259 ms (0%)","0.0 ms (0%)","115"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.264 ms (0%)","0.0 ms (0%)","0.272 ms (0%)","0.0 ms (0%)","115"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","9.87 ms (0%)","0.0 ms (0%)","9.87 ms (0%)","0.0 ms (0%)","425,048"
"org.openqa.selenium.json.JsonOutput.asString (Object)","16.5 ms (0%)","0.0 ms (0%)","26.4 ms (0%)","0.0 ms (0%)","387"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.052 ms (0%)","0.0 ms (0%)","2.49 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","1.76 ms (0%)","0.0 ms (0%)","9.53 ms (0%)","0.0 ms (0%)","4,585"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.029 ms (0%)","0.0 ms (0%)","1.48 ms (0%)","0.0 ms (0%)","242"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","8"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.040 ms (0%)","0.0 ms (0%)","1.62 ms (0%)","0.0 ms (0%)","242"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.185 ms (0%)","0.0 ms (0%)","36.1 ms (0%)","0.0 ms (0%)","258"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","1.17 ms (0%)","0.0 ms (0%)","38.6 ms (0%)","0.0 ms (0%)","127"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","1.22 ms (0%)","0.0 ms (0%)","4.13 ms (0%)","0.0 ms (0%)","115"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.0 ms (0%)","0.0 ms (0%)","2.55 ms (0%)","0.0 ms (0%)","8"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.003 ms (0%)","0.0 ms (0%)","2.49 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.111 ms (0%)","0.0 ms (0%)","4.63 ms (0%)","0.0 ms (0%)","246"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","3.20 ms (0%)","0.0 ms (0%)","1,261 ms (0.4%)","0.0 ms (0%)","889"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean, java.awt.BasicStroke, java.awt.BasicStroke)","58.8 ms (0%)","0.0 ms (0%)","59.7 ms (0%)","0.0 ms (0%)","256"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","1.41 ms (0%)","0.0 ms (0%)","7.31 ms (0%)","8.97 ms (0.6%)","14,697"
"com.symatiq.widgets.Widget.getArea ()","27.6 ms (0%)","0.0 ms (0%)","27.6 ms (0%)","0.0 ms (0%)","1,562,280"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.784 ms (0%)","0.0 ms (0%)","0.784 ms (0%)","0.0 ms (0%)","15,747"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.226 ms (0%)","0.0 ms (0%)","2,516 ms (0.7%)","0.0 ms (0%)","230"
"org.openqa.selenium.remote.ElementLocation.findElement (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.022 ms (0%)","0.0 ms (0%)","13.4 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.217 ms (0%)","0.0 ms (0%)","0.394 ms (0%)","0.0 ms (0%)","280"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.175 ms (0%)","0.0 ms (0%)","0.175 ms (0%)","0.0 ms (0%)","280"
