"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"plugin.AppiumPlugin.performAction (com.symatiq.actions.Action)","0.008 ms (0%)","0.0 ms (0%)","882 ms (0.1%)","15.2 ms (0.6%)","2"
"plugin.AppiumPlugin.performAppiumAction (com.symatiq.actions.Action)","2.23 ms (0%)","15.6 ms (1.1%)","882 ms (0.1%)","15.2 ms (0.6%)","2"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.123 ms (0%)","0.0 ms (0%)","882 ms (0.1%)","15.1 ms (0.6%)","10"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.008 ms (0%)","0.0 ms (0%)","882 ms (0.1%)","15.1 ms (0.6%)","10"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.950 ms (0%)","0.0 ms (0%)","381 ms (0%)","15.1 ms (0.6%)","4,569"
"com.symatiq.states.StateController.getSystemProperty (String, String)","4.80 ms (0%)","15.1 ms (1%)","4.80 ms (0%)","15.1 ms (0.6%)","64,966"
"com.symatiq.states.AppState.getLeafCount ()","0.638 ms (0%)","15.3 ms (1.1%)","2.4 ms (0%)","14.9 ms (0.6%)","1,299"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","1.95 ms (0%)","0.0 ms (0%)","2.88 ms (0%)","14.1 ms (0.6%)","1,615"
"org.openqa.selenium.json.ObjectCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.714 ms (0%)","0.0 ms (0%)","389 ms (0%)","13.8 ms (0.5%)","3,861"
"org.openqa.selenium.json.MapCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, java.lang.reflect.Type, org.openqa.selenium.json.JsonInput)","0.444 ms (0%)","0.0 ms (0%)","398 ms (0%)","13.7 ms (0.5%)","2,300"
"org.openqa.selenium.remote.RemoteWebElement.getText ()","0.304 ms (0%)","0.0 ms (0%)","12,735 ms (1.3%)","13.4 ms (0.5%)","145"
"com.symatiq.states.StateController.findRecommendedWidget (com.symatiq.states.AppState)","0.861 ms (0%)","0.0 ms (0%)","4.27 ms (0%)","13.4 ms (0.5%)","1,615"
"org.openqa.selenium.remote.ElementLocation$ElementFinder.massage (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.WebElement, org.openqa.selenium.By)","0.137 ms (0%)","0.0 ms (0%)","1.35 ms (0%)","0.0 ms (0%)","501"
"org.openqa.selenium.net.Urls.urlEncode (String)","1.8 ms (0%)","0.0 ms (0%)","1.8 ms (0%)","0.0 ms (0%)","1,909"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.038 ms (0%)","0.0 ms (0%)","2.5 ms (0%)","0.0 ms (0%)","43"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, org.openqa.selenium.json.JsonInput)","0.077 ms (0%)","0.0 ms (0%)","18.1 ms (0%)","0.0 ms (0%)","501"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$1 (java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.549 ms (0%)","0.0 ms (0%)","19.2 ms (0%)","0.0 ms (0%)","9"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.008 ms (0%)","0.0 ms (0%)","0.044 ms (0%)","0.0 ms (0%)","11"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.018 ms (0%)","0.0 ms (0%)","0.310 ms (0%)","0.0 ms (0%)","26"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","1.1 ms (0%)","0.0 ms (0%)","1.1 ms (0%)","0.0 ms (0%)","2,300"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.080 ms (0%)","0.0 ms (0%)","0.122 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.018 ms (0%)","0.0 ms (0%)","0.171 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.getVisibleWidgets ()","1.90 ms (0%)","0.0 ms (0%)","1.90 ms (0%)","0.0 ms (0%)","5,859"
"com.symatiq.states.AppState.getMetadata (String)","0.719 ms (0%)","0.0 ms (0%)","0.719 ms (0%)","0.0 ms (0%)","5,840"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","2.70 ms (0%)","0.0 ms (0%)","4.94 ms (0%)","0.0 ms (0%)","5,828"
"com.symatiq.states.AppState.containsProductVersion (String)","0.702 ms (0%)","0.0 ms (0%)","0.702 ms (0%)","0.0 ms (0%)","8,744"
"com.symatiq.states.AppState.getUniqueId ()","1.16 ms (0%)","0.0 ms (0%)","1.16 ms (0%)","0.0 ms (0%)","154"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.012 ms (0%)","0.0 ms (0%)","0.380 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","2.5 ms (0%)","0.0 ms (0%)","4.96 ms (0%)","0.0 ms (0%)","1,615"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.440 ms (0%)","0.0 ms (0%)","5.40 ms (0%)","0.0 ms (0%)","1,615"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.005 ms (0%)","0.0 ms (0%)","0.014 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","2.5 ms (0%)","0.0 ms (0%)","2.5 ms (0%)","0.0 ms (0%)","1,615"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addProductVersion (String)","0.001 ms (0%)","0.0 ms (0%)","0.005 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.191 ms (0%)","0.0 ms (0%)","0.191 ms (0%)","0.0 ms (0%)","769"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.015 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getStateCount ()","0.005 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.states.AppState.getCurrentPath ()","0.010 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.getAllWidgets ()","3.39 ms (0%)","0.0 ms (0%)","3.39 ms (0%)","0.0 ms (0%)","4,739"
"com.symatiq.states.AppState.coveredPercent (String)","0.391 ms (0%)","0.0 ms (0%)","4.10 ms (0%)","0.0 ms (0%)","1,615"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","0.967 ms (0%)","0.0 ms (0%)","3.71 ms (0%)","0.0 ms (0%)","1,615"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.098 ms (0%)","0.0 ms (0%)","0.290 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.087 ms (0%)","0.0 ms (0%)","0.087 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.isHome ()","0.363 ms (0%)","0.0 ms (0%)","0.363 ms (0%)","0.0 ms (0%)","2,613"
"com.symatiq.states.AppState.getIssues ()","0.892 ms (0%)","0.0 ms (0%)","0.892 ms (0%)","0.0 ms (0%)","2,291"
"com.symatiq.states.AppState.getBookmarks (java.util.List, java.util.IdentityHashMap)","0.031 ms (0%)","0.0 ms (0%)","0.045 ms (0%)","0.0 ms (0%)","24"
"com.symatiq.states.AppState.getBookmarks ()","0.022 ms (0%)","0.0 ms (0%)","0.068 ms (0%)","0.0 ms (0%)","24"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","0.435 ms (0%)","0.0 ms (0%)","1.40 ms (0%)","0.0 ms (0%)","1,314"
"com.symatiq.states.AppState.getVisibleActions ()","3.4 ms (0%)","0.0 ms (0%)","3.4 ms (0%)","0.0 ms (0%)","5,849"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.030 ms (0%)","0.0 ms (0%)","0.030 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.004 ms (0%)","0.0 ms (0%)","0.017 ms (0%)","0.0 ms (0%)","6"
"com.symatiq.states.AppState.containIssues ()","0.640 ms (0%)","0.0 ms (0%)","1.53 ms (0%)","0.0 ms (0%)","2,291"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","1.35 ms (0%)","0.0 ms (0%)","2.20 ms (0%)","0.0 ms (0%)","2,144"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","0.681 ms (0%)","0.0 ms (0%)","0.681 ms (0%)","0.0 ms (0%)","20"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","2.70 ms (0%)","0.0 ms (0%)","2.70 ms (0%)","0.0 ms (0%)","58"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.018 ms (0%)","0.0 ms (0%)","0.369 ms (0%)","0.0 ms (0%)","29"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.Graphics)","44.1 ms (0%)","11.1 ms (0.8%)","1,027 ms (0.1%)","0.0 ms (0%)","17,765"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","10.0 ms (0%)","0.0 ms (0%)","13,436 ms (1.4%)","0.0 ms (0%)","71"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.148 ms (0%)","0.0 ms (0%)","0.148 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.219 ms (0%)","0.0 ms (0%)","1.22 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.102 ms (0%)","0.0 ms (0%)","0.102 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","15.8 ms (0%)","0.0 ms (0%)","15.8 ms (0%)","0.0 ms (0%)","1,569"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.453 ms (0%)","0.0 ms (0%)","5.0 ms (0%)","0.0 ms (0%)","4,403"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.055 ms (0%)","0.0 ms (0%)","0.055 ms (0%)","0.0 ms (0%)","2,801"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.586 ms (0%)","0.0 ms (0%)","0.586 ms (0%)","0.0 ms (0%)","1,602"
"plugin.AppiumPlugin.shutdownAndAwaitTermination (java.util.concurrent.ExecutorService)","10,845 ms (4.8%)","0.0 ms (0%)","10,845 ms (1.1%)","0.0 ms (0%)","9"
"plugin.AppiumPlugin.lambda$createWidgets$1 (com.symatiq.widgets.Widget)","0.069 ms (0%)","0.0 ms (0%)","0.087 ms (0%)","0.0 ms (0%)","579"
"plugin.AppiumPlugin.createWidgetFromElement (org.openqa.selenium.WebElement, String, String, String, String, String, String)","3.98 ms (0%)","0.0 ms (0%)","9,927 ms (1%)","0.0 ms (0%)","72"
"plugin.AppiumPlugin.lambda$createWidgets$0 (com.symatiq.widgets.Widget)","0.061 ms (0%)","0.0 ms (0%)","0.119 ms (0%)","0.0 ms (0%)","579"
"plugin.AppiumPlugin.changeState ()","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","2"
"plugin.AppiumPlugin.getScreenshot ()","0.061 ms (0%)","0.0 ms (0%)","1,622 ms (0.2%)","0.0 ms (0%)","9"
"plugin.AppiumPlugin.createWidgets ()","7.75 ms (0%)","0.0 ms (0%)","11,198 ms (1.2%)","0.0 ms (0%)","9"
"plugin.AppiumPlugin.widgetClickHandle (com.symatiq.widgets.Widget)","0.027 ms (0%)","0.0 ms (0%)","693 ms (0.1%)","0.0 ms (0%)","2"
"plugin.AppiumPlugin.updateLastWidgets (java.util.List)","0.029 ms (0%)","0.0 ms (0%)","0.412 ms (0%)","0.0 ms (0%)","9"
"plugin.AppiumPlugin.isCheckTag (String)","0.148 ms (0%)","0.0 ms (0%)","0.148 ms (0%)","0.0 ms (0%)","72"
"plugin.Autopilot.updateState ()","0.031 ms (0%)","0.0 ms (0%)","0.053 ms (0%)","0.0 ms (0%)","9"
"plugin.Autopilot.changeState ()","0.025 ms (0%)","0.0 ms (0%)","0.025 ms (0%)","0.0 ms (0%)","2"
"plugin.Autopilot.autoPerformAction ()","0.014 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","9"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.028 ms (0%)","0.0 ms (0%)","0.564 ms (0%)","0.0 ms (0%)","52"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.005 ms (0%)","0.0 ms (0%)","0.019 ms (0%)","0.0 ms (0%)","52"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.025 ms (0%)","0.0 ms (0%)","0.025 ms (0%)","0.0 ms (0%)","501"
"org.openqa.selenium.By.xpath (String)","0.069 ms (0%)","0.0 ms (0%)","0.074 ms (0%)","0.0 ms (0%)","9"
"plugin.MimicActions.updateSuggestions ()","0.048 ms (0%)","0.0 ms (0%)","0.109 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.ErrorCodes.toStatus (String, java.util.Optional)","1.52 ms (0%)","0.0 ms (0%)","1.58 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.ErrorCodes.lambda$toStatus$2 (String, org.openqa.selenium.remote.ErrorCodes.KnownError)","0.043 ms (0%)","0.0 ms (0%)","0.043 ms (0%)","0.0 ms (0%)","580"
"org.openqa.selenium.SharedCapabilitiesMethods.toString (org.openqa.selenium.Capabilities)","0.123 ms (0%)","0.0 ms (0%)","4.55 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.SharedCapabilitiesMethods.lambda$abbreviate$3 (java.util.Map.Entry)","0.155 ms (0%)","0.0 ms (0%)","0.155 ms (0%)","0.0 ms (0%)","4,480"
"org.openqa.selenium.SharedCapabilitiesMethods.lambda$abbreviate$4 (java.util.Map, java.util.Map.Entry)","0.365 ms (0%)","0.0 ms (0%)","1.33 ms (0%)","0.0 ms (0%)","740"
"org.openqa.selenium.SharedCapabilitiesMethods.abbreviate (java.util.Map, Object)","2.28 ms (0%)","0.0 ms (0%)","2.86 ms (0%)","0.0 ms (0%)","760"
"com.symatiq.Scout$2.paintComponent (java.awt.Graphics)","296 ms (0.1%)","44.0 ms (3%)","1,409 ms (0.1%)","0.0 ms (0%)","1,615"
"org.openqa.selenium.remote.ErrorCodec.decode (java.util.Map)","0.848 ms (0%)","0.0 ms (0%)","0.882 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.ErrorCodec.lambda$decode$0 (String, org.openqa.selenium.remote.ErrorCodec.W3CError)","0.027 ms (0%)","0.0 ms (0%)","0.027 ms (0%)","0.0 ms (0%)","400"
"org.openqa.selenium.MutableCapabilities.toString ()","0.005 ms (0%)","0.0 ms (0%)","4.57 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.MutableCapabilities.getCapability (String)","0.093 ms (0%)","0.0 ms (0%)","0.093 ms (0%)","0.0 ms (0%)","1,503"
"org.openqa.selenium.MutableCapabilities.asMap ()","0.008 ms (0%)","0.0 ms (0%)","0.008 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.Command.getName ()","0.393 ms (0%)","0.0 ms (0%)","0.393 ms (0%)","0.0 ms (0%)","13,956"
"org.openqa.selenium.remote.Command.toString ()","0.484 ms (0%)","0.0 ms (0%)","0.488 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.Command.getParameters ()","0.074 ms (0%)","0.0 ms (0%)","0.074 ms (0%)","0.0 ms (0%)","1,092"
