"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"io.appium.java_client.internal.filters.AppiumUserAgentFilter.apply (org.openqa.selenium.remote.http.HttpHandler)","0.532 ms (0%)","15.6 ms (0.6%)","0.532 ms (0%)","15.6 ms (0.5%)","1,290"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","98,446 ms (19%)","15.6 ms (0.6%)","98,528 ms (6.2%)","15.3 ms (0.5%)","1,290"
"org.openqa.selenium.remote.RemoteWebDriver.getScreenshotAs (org.openqa.selenium.OutputType)","29.5 ms (0%)","15.6 ms (0.6%)","5,296 ms (0.3%)","0.0 ms (0%)","30"
"com.symatiq.Scout$MyMouseListener.mouseDragged (java.awt.event.MouseEvent)","2.75 ms (0%)","15.5 ms (0.6%)","89.3 ms (0%)","46.2 ms (1.5%)","208"
"com.symatiq.states.StateController.getSystemProperty (String, String)","13.4 ms (0%)","15.1 ms (0.6%)","13.4 ms (0%)","15.1 ms (0.5%)","193,451"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","41.1 ms (0%)","15.1 ms (0.6%)","41.1 ms (0%)","15.1 ms (0.5%)","4,481"
"com.symatiq.states.AppState.getVisibleActions ()","10.4 ms (0%)","15.1 ms (0.6%)","10.4 ms (0%)","15.1 ms (0.5%)","18,550"
"plugin.AppiumPlugin.createWidgets ()","24.5 ms (0%)","15.0 ms (0.6%)","53,967 ms (3.4%)","0.0 ms (0%)","30"
"org.openqa.selenium.json.JsonInput.nextString ()","0.651 ms (0%)","14.0 ms (0.5%)","1,241 ms (0.1%)","0.0 ms (0%)","6,582"
"org.openqa.selenium.json.Input.peek ()","15.0 ms (0%)","13.5 ms (0.5%)","22.5 ms (0%)","12.4 ms (0.4%)","314,900"
"plugin.HoverInfo.paintCaptureForeground (java.awt.Graphics)","4.17 ms (0%)","12.3 ms (0.5%)","903 ms (0.1%)","0.0 ms (0%)","4,751"
"com.symatiq.states.StateController.isOverlapping (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget)","7.14 ms (0%)","6.70 ms (0.3%)","7.14 ms (0%)","6.70 ms (0.2%)","258,262"
"com.symatiq.states.StateController.containsWidget (java.util.List, com.symatiq.widgets.Widget)","11.0 ms (0%)","4.11 ms (0.2%)","18.1 ms (0%)","0.0 ms (0%)","74,415"
"org.openqa.selenium.remote.ElementLocation$ElementFinder.massage (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.WebElement, org.openqa.selenium.By)","0.337 ms (0%)","0.0 ms (0%)","3.96 ms (0%)","0.0 ms (0%)","2,550"
"org.openqa.selenium.net.Urls.urlEncode (String)","1.42 ms (0%)","0.0 ms (0%)","1.42 ms (0%)","0.0 ms (0%)","2,196"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.011 ms (0%)","0.0 ms (0%)","1.41 ms (0%)","0.0 ms (0%)","34"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$1 (java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.25 ms (0%)","0.0 ms (0%)","92.8 ms (0%)","0.0 ms (0%)","30"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, org.openqa.selenium.json.JsonInput)","0.241 ms (0%)","0.0 ms (0%)","89.8 ms (0%)","0.0 ms (0%)","2,550"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.031 ms (0%)","0.0 ms (0%)","0.120 ms (0%)","0.0 ms (0%)","32"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.019 ms (0%)","0.0 ms (0%)","0.329 ms (0%)","0.0 ms (0%)","32"
"org.openqa.selenium.json.JsonTypeCoercer.coerce (org.openqa.selenium.json.JsonInput, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","5.66 ms (0%)","0.0 ms (0%)","1,348 ms (0.1%)","0.0 ms (0%)","31,348"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","1.57 ms (0%)","0.0 ms (0%)","1.57 ms (0%)","0.0 ms (0%)","6,617"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","5.93 ms (0%)","0.0 ms (0%)","1,345 ms (0.1%)","0.0 ms (0%)","31,348"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.351 ms (0%)","0.0 ms (0%)","0.934 ms (0%)","0.0 ms (0%)","31"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.261 ms (0%)","0.0 ms (0%)","0.261 ms (0%)","0.0 ms (0%)","31"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","5.76 ms (0%)","0.0 ms (0%)","11.4 ms (0%)","0.0 ms (0%)","18,947"
"com.symatiq.states.AppState.isHome ()","0.876 ms (0%)","0.0 ms (0%)","0.876 ms (0%)","0.0 ms (0%)","9,042"
"com.symatiq.states.AppState.getLeafCount ()","1.23 ms (0%)","0.0 ms (0%)","4.93 ms (0%)","0.0 ms (0%)","4,521"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","0.725 ms (0%)","0.0 ms (0%)","3.70 ms (0%)","0.0 ms (0%)","4,521"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.088 ms (0%)","0.0 ms (0%)","0.088 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.008 ms (0%)","0.0 ms (0%)","0.053 ms (0%)","0.0 ms (0%)","6"
"com.symatiq.states.AppState.getIssues ()","2.3 ms (0%)","0.0 ms (0%)","2.3 ms (0%)","0.0 ms (0%)","8,628"
"com.symatiq.states.AppState.containIssues ()","1.6 ms (0%)","0.0 ms (0%)","3.10 ms (0%)","0.0 ms (0%)","8,628"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.302 ms (0%)","0.0 ms (0%)","0.372 ms (0%)","0.0 ms (0%)","26"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.042 ms (0%)","0.0 ms (0%)","0.504 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.getVisibleWidgets ()","4.66 ms (0%)","0.0 ms (0%)","4.66 ms (0%)","0.0 ms (0%)","18,963"
"com.symatiq.states.AppState.getMetadata (String)","1.65 ms (0%)","0.0 ms (0%)","1.65 ms (0%)","0.0 ms (0%)","18,574"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","2.13 ms (0%)","0.0 ms (0%)","8.91 ms (0%)","0.0 ms (0%)","5,154"
"com.symatiq.states.AppState.coveredPercent (String)","1.8 ms (0%)","0.0 ms (0%)","9.31 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.AppState.getUniqueId ()","2.12 ms (0%)","0.0 ms (0%)","2.12 ms (0%)","0.0 ms (0%)","410"
"com.symatiq.states.AppState.containsProductVersion (String)","2.11 ms (0%)","0.0 ms (0%)","2.11 ms (0%)","0.0 ms (0%)","28,221"
"com.symatiq.states.AppState.coveredPagesPercent (String)","1.18 ms (0%)","0.0 ms (0%)","11.8 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","4.35 ms (0%)","0.0 ms (0%)","10.6 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.002 ms (0%)","0.0 ms (0%)","0.005 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.044 ms (0%)","0.0 ms (0%)","1.23 ms (0%)","0.0 ms (0%)","30"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","6.4 ms (0%)","0.0 ms (0%)","6.4 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","5.30 ms (0%)","0.0 ms (0%)","8.35 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.AppState.getCurrentPath ()","0.018 ms (0%)","0.0 ms (0%)","0.018 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.AppState.getAllWidgets ()","10.6 ms (0%)","0.0 ms (0%)","10.6 ms (0%)","0.0 ms (0%)","14,204"
"com.symatiq.states.AppState.addProductVersion (String)","0.001 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.013 ms (0%)","0.0 ms (0%)","0.013 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.583 ms (0%)","0.0 ms (0%)","0.583 ms (0%)","0.0 ms (0%)","3,556"
"com.symatiq.states.AppState.getStateCount ()","0.007 ms (0%)","0.0 ms (0%)","0.064 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","1.34 ms (0%)","0.0 ms (0%)","2.37 ms (0%)","0.0 ms (0%)","2,580"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.125 ms (0%)","0.0 ms (0%)","731 ms (0%)","0.0 ms (0%)","20"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.Graphics)","129 ms (0%)","0.0 ms (0%)","4,045 ms (0.3%)","0.0 ms (0%)","52,261"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.028 ms (0%)","0.0 ms (0%)","0.099 ms (0%)","0.0 ms (0%)","57"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","42.3 ms (0%)","0.0 ms (0%)","63,611 ms (4%)","0.0 ms (0%)","91"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","37.3 ms (0%)","0.0 ms (0%)","37.3 ms (0%)","0.0 ms (0%)","1,145"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","4.50 ms (0%)","0.0 ms (0%)","4.50 ms (0%)","0.0 ms (0%)","109"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.545 ms (0%)","0.0 ms (0%)","0.545 ms (0%)","0.0 ms (0%)","16"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.791 ms (0%)","0.0 ms (0%)","4.28 ms (0%)","0.0 ms (0%)","16"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.035 ms (0%)","0.0 ms (0%)","0.035 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.363 ms (0%)","0.0 ms (0%)","1,400 ms (0.1%)","15.2 ms (0.5%)","1,290"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","7.67 ms (0%)","0.0 ms (0%)","1,399 ms (0.1%)","15.2 ms (0.5%)","1,290"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","1.2 ms (0%)","0.0 ms (0%)","12.0 ms (0%)","0.0 ms (0%)","13,040"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.190 ms (0%)","0.0 ms (0%)","0.190 ms (0%)","0.0 ms (0%)","9,167"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.818 ms (0%)","0.0 ms (0%)","0.818 ms (0%)","0.0 ms (0%)","3,873"
"plugin.AppiumPlugin.lambda$createWidgets$2 (java.util.concurrent.ConcurrentLinkedQueue, java.util.Set, java.util.concurrent.ConcurrentLinkedQueue)","7.90 ms (0%)","0.0 ms (0%)","85,306 ms (5.3%)","53.7 ms (1.7%)","63"
"plugin.AppiumPlugin.createWidgetFromElement (org.openqa.selenium.WebElement, String, String, String, String, String, String)","4.26 ms (0%)","0.0 ms (0%)","12,342 ms (0.8%)","30.5 ms (1%)","85"
"plugin.AppiumPlugin.lambda$createWidgets$1 (com.symatiq.widgets.Widget)","0.230 ms (0%)","0.0 ms (0%)","0.334 ms (0%)","0.0 ms (0%)","2,492"
"plugin.AppiumPlugin.lambda$createWidgets$0 (com.symatiq.widgets.Widget)","0.211 ms (0%)","0.0 ms (0%)","0.448 ms (0%)","0.0 ms (0%)","2,492"
"plugin.AppiumPlugin.performAppiumAction (com.symatiq.actions.Action)","2.1 ms (0%)","0.0 ms (0%)","730 ms (0%)","0.0 ms (0%)","4"
"plugin.AppiumPlugin.shutdownAndAwaitTermination (java.util.concurrent.ExecutorService)","48,299 ms (9.3%)","0.0 ms (0%)","48,299 ms (3%)","0.0 ms (0%)","30"
"plugin.AppiumPlugin.updateCapture ()","0.152 ms (0%)","0.0 ms (0%)","63,568 ms (4%)","0.0 ms (0%)","57"
"plugin.AppiumPlugin.widgetClickHandle (com.symatiq.widgets.Widget)","0.022 ms (0%)","0.0 ms (0%)","554 ms (0%)","0.0 ms (0%)","2"
"plugin.AppiumPlugin.updateLastWidgets (java.util.List)","0.069 ms (0%)","0.0 ms (0%)","1.31 ms (0%)","0.0 ms (0%)","30"
"plugin.AppiumPlugin.getScreenshot ()","0.140 ms (0%)","0.0 ms (0%)","5,933 ms (0.4%)","0.0 ms (0%)","30"
"plugin.AppiumPlugin.hasSourceChanged ()","0.198 ms (0%)","0.0 ms (0%)","3,667 ms (0.2%)","0.0 ms (0%)","42"
"plugin.AppiumPlugin.isCheckTag (String)","0.136 ms (0%)","0.0 ms (0%)","0.136 ms (0%)","0.0 ms (0%)","85"
"plugin.AppiumPlugin.getCapture ()","0.075 ms (0%)","0.0 ms (0%)","63,568 ms (4%)","0.0 ms (0%)","57"
"plugin.AppiumPlugin.performAction (com.symatiq.actions.Action)","0.019 ms (0%)","0.0 ms (0%)","730 ms (0%)","0.0 ms (0%)","4"
"plugin.AppiumPlugin.changeState ()","0.002 ms (0%)","0.0 ms (0%)","0.002 ms (0%)","0.0 ms (0%)","2"
"plugin.Autopilot.autoPerformAction ()","0.006 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","6"
"plugin.Autopilot.updateState ()","0.010 ms (0%)","0.0 ms (0%)","0.020 ms (0%)","0.0 ms (0%)","6"
"plugin.Autopilot.changeState ()","0.020 ms (0%)","0.0 ms (0%)","0.022 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.057 ms (0%)","0.0 ms (0%)","0.886 ms (0%)","0.0 ms (0%)","94"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.016 ms (0%)","0.0 ms (0%)","0.030 ms (0%)","0.0 ms (0%)","94"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.063 ms (0%)","0.0 ms (0%)","0.063 ms (0%)","0.0 ms (0%)","2,550"
"org.openqa.selenium.By.xpath (String)","0.202 ms (0%)","0.0 ms (0%)","0.237 ms (0%)","0.0 ms (0%)","30"
"plugin.MimicActions.updateSuggestions ()","0.032 ms (0%)","0.0 ms (0%)","0.075 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.ErrorCodes.toStatus (String, java.util.Optional)","0.961 ms (0%)","0.0 ms (0%)","0.980 ms (0%)","0.0 ms (0%)","3"
"org.openqa.selenium.remote.ErrorCodes.lambda$toStatus$2 (String, org.openqa.selenium.remote.ErrorCodes.KnownError)","0.018 ms (0%)","0.0 ms (0%)","0.018 ms (0%)","0.0 ms (0%)","87"
"org.openqa.selenium.SharedCapabilitiesMethods.toString (org.openqa.selenium.Capabilities)","0.096 ms (0%)","0.0 ms (0%)","4.74 ms (0%)","0.0 ms (0%)","3"
"org.openqa.selenium.SharedCapabilitiesMethods.lambda$abbreviate$4 (java.util.Map, java.util.Map.Entry)","0.107 ms (0%)","0.0 ms (0%)","0.416 ms (0%)","0.0 ms (0%)","111"
"org.openqa.selenium.SharedCapabilitiesMethods.lambda$abbreviate$3 (java.util.Map.Entry)","0.136 ms (0%)","0.0 ms (0%)","0.136 ms (0%)","0.0 ms (0%)","672"
"org.openqa.selenium.SharedCapabilitiesMethods.abbreviate (java.util.Map, Object)","2.26 ms (0%)","0.0 ms (0%)","2.51 ms (0%)","0.0 ms (0%)","114"
"com.symatiq.Scout$2.paintComponent (java.awt.Graphics)","786 ms (0.2%)","0.0 ms (0%)","4,914 ms (0.3%)","0.0 ms (0%)","4,751"
"org.openqa.selenium.remote.ErrorCodec.decode (java.util.Map)","0.399 ms (0%)","0.0 ms (0%)","0.412 ms (0%)","0.0 ms (0%)","3"
"org.openqa.selenium.remote.ErrorCodec.lambda$decode$0 (String, org.openqa.selenium.remote.ErrorCodec.W3CError)","0.011 ms (0%)","0.0 ms (0%)","0.011 ms (0%)","0.0 ms (0%)","60"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.017 ms (0%)","0.0 ms (0%)","731 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.MutableCapabilities.toString ()","0.008 ms (0%)","0.0 ms (0%)","4.75 ms (0%)","0.0 ms (0%)","3"
"org.openqa.selenium.MutableCapabilities.asMap ()","0.008 ms (0%)","0.0 ms (0%)","0.008 ms (0%)","0.0 ms (0%)","3"
"org.openqa.selenium.MutableCapabilities.getCapability (String)","0.386 ms (0%)","0.0 ms (0%)","0.386 ms (0%)","0.0 ms (0%)","7,650"
"org.openqa.selenium.remote.Command.getName ()","0.732 ms (0%)","0.0 ms (0%)","0.732 ms (0%)","0.0 ms (0%)","16,773"
"org.openqa.selenium.remote.Command.toString ()","0.432 ms (0%)","0.0 ms (0%)","0.433 ms (0%)","0.0 ms (0%)","3"
"org.openqa.selenium.remote.Command.getParameters ()","0.057 ms (0%)","0.0 ms (0%)","0.057 ms (0%)","0.0 ms (0%)","1,293"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","17.7 ms (0%)","0.0 ms (0%)","30.3 ms (0%)","0.0 ms (0%)","1,290"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","5.43 ms (0%)","0.0 ms (0%)","5.43 ms (0%)","0.0 ms (0%)","3,870"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","5.66 ms (0%)","0.0 ms (0%)","20.2 ms (0%)","0.0 ms (0%)","9,062"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.943 ms (0%)","0.0 ms (0%)","14.4 ms (0%)","0.0 ms (0%)","9,062"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.115 ms (0%)","0.0 ms (0%)","0.130 ms (0%)","0.0 ms (0%)","32"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","9.22 ms (0%)","0.0 ms (0%)","9.22 ms (0%)","0.0 ms (0%)","1,290"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","10.0 ms (0%)","0.0 ms (0%)","42.5 ms (0%)","0.0 ms (0%)","1,290"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.172 ms (0%)","0.0 ms (0%)","0.249 ms (0%)","0.0 ms (0%)","136"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.575 ms (0%)","0.0 ms (0%)","0.575 ms (0%)","0.0 ms (0%)","2,580"
"org.openqa.selenium.json.JsonOutput.name (String)","0.040 ms (0%)","0.0 ms (0%)","0.928 ms (0%)","0.0 ms (0%)","94"
"org.openqa.selenium.json.JsonOutput.append (String)","0.032 ms (0%)","0.0 ms (0%)","0.065 ms (0%)","0.0 ms (0%)","92"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","1.97 ms (0%)","0.0 ms (0%)","2.1 ms (0%)","0.0 ms (0%)","550"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.031 ms (0%)","0.0 ms (0%)","9.10 ms (0%)","0.0 ms (0%)","32"
"org.openqa.selenium.json.JsonOutput.close ()","0.022 ms (0%)","0.0 ms (0%)","0.022 ms (0%)","0.0 ms (0%)","32"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","1.40 ms (0%)","0.0 ms (0%)","9.7 ms (0%)","0.0 ms (0%)","138"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.316 ms (0%)","0.0 ms (0%)","0.322 ms (0%)","0.0 ms (0%)","44"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.242 ms (0%)","0.0 ms (0%)","0.385 ms (0%)","0.0 ms (0%)","44"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.279 ms (0%)","0.0 ms (0%)","0.284 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.057 ms (0%)","0.0 ms (0%)","0.057 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.086 ms (0%)","0.0 ms (0%)","0.086 ms (0%)","0.0 ms (0%)","564"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.035 ms (0%)","0.0 ms (0%)","0.224 ms (0%)","0.0 ms (0%)","76"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","0.150 ms (0%)","0.0 ms (0%)","0.150 ms (0%)","0.0 ms (0%)","850"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","0.545 ms (0%)","0.0 ms (0%)","2.61 ms (0%)","0.0 ms (0%)","1,076"
"org.openqa.selenium.json.JsonOutput.asString (Object)","0.639 ms (0%)","0.0 ms (0%)","0.793 ms (0%)","0.0 ms (0%)","170"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.068 ms (0%)","0.0 ms (0%)","2.34 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.0 ms (0%)","0.0 ms (0%)","2.44 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.006 ms (0%)","0.0 ms (0%)","0.328 ms (0%)","0.0 ms (0%)","48"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","0.308 ms (0%)","0.0 ms (0%)","2.93 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.033 ms (0%)","0.0 ms (0%)","1.37 ms (0%)","0.0 ms (0%)","50"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","1.50 ms (0%)","0.0 ms (0%)","6.20 ms (0%)","0.0 ms (0%)","44"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.003 ms (0%)","0.0 ms (0%)","2.35 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.060 ms (0%)","0.0 ms (0%)","4.13 ms (0%)","0.0 ms (0%)","94"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.004 ms (0%)","0.0 ms (0%)","0.348 ms (0%)","0.0 ms (0%)","48"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.012 ms (0%)","0.0 ms (0%)","0.022 ms (0%)","0.0 ms (0%)","12"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean)","0.167 ms (0%)","0.0 ms (0%)","12.1 ms (0%)","0.0 ms (0%)","174"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean, java.awt.BasicStroke, java.awt.BasicStroke)","383 ms (0.1%)","0.0 ms (0%)","387 ms (0%)","6.31 ms (0.2%)","2,364"
