"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","16.1 ms (0%)","0.0 ms (0%)","1,565 ms (0.1%)","0.0 ms (0%)","5,445"
"plugin.AugmentState.isOverlapping (java.util.List, com.symatiq.widgets.Widget)","0.335 ms (0%)","0.0 ms (0%)","0.335 ms (0%)","0.0 ms (0%)","356"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","0.088 ms (0%)","0.0 ms (0%)","0.587 ms (0%)","0.0 ms (0%)","52"
"com.symatiq.widgets.Widget.coveredPercent (String, boolean)","0.114 ms (0%)","0.0 ms (0%)","0.212 ms (0%)","0.0 ms (0%)","92"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.097 ms (0%)","0.0 ms (0%)","0.097 ms (0%)","0.0 ms (0%)","3,048"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.96 ms (0%)","0.0 ms (0%)","1,103 ms (0.1%)","13.9 ms (0.4%)","13,359"
"org.openqa.selenium.remote.ElementLocation.findElements (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.130 ms (0%)","0.0 ms (0%)","3,383 ms (0.2%)","0.0 ms (0%)","31"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.177 ms (0%)","0.0 ms (0%)","0.550 ms (0%)","0.0 ms (0%)","1,270"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.274 ms (0%)","0.0 ms (0%)","0.274 ms (0%)","0.0 ms (0%)","1,270"
"org.openqa.selenium.remote.http.Contents$1.length ()","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.json.JsonInput.hasNext ()","1.90 ms (0%)","0.0 ms (0%)","10.0 ms (0%)","0.0 ms (0%)","13,224"
"org.openqa.selenium.json.JsonInput.read (String, java.util.function.Function)","0.016 ms (0%)","0.0 ms (0%)","0.017 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonInput.close ()","0.302 ms (0%)","0.0 ms (0%)","0.302 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.json.JsonInput.peek ()","9.86 ms (0%)","0.0 ms (0%)","39.8 ms (0%)","6.45 ms (0.2%)","88,800"
"org.openqa.selenium.json.JsonInput.readString ()","369 ms (0.1%)","0.0 ms (0%)","1,083 ms (0.1%)","13.9 ms (0.4%)","13,359"
"org.openqa.selenium.json.JsonInput.expect (org.openqa.selenium.json.JsonType)","1.83 ms (0%)","0.0 ms (0%)","10.9 ms (0%)","5.37 ms (0.2%)","21,195"
"org.openqa.selenium.json.JsonInput.nextString ()","0.621 ms (0%)","0.0 ms (0%)","1,073 ms (0.1%)","13.9 ms (0.4%)","6,653"
"org.openqa.selenium.json.JsonInput.beginObject ()","1.26 ms (0%)","0.0 ms (0%)","3.68 ms (0%)","0.0 ms (0%)","3,886"
"org.openqa.selenium.json.JsonInput.endObject ()","0.716 ms (0%)","0.0 ms (0%)","3.4 ms (0%)","0.0 ms (0%)","3,886"
"org.openqa.selenium.json.JsonInput.nextName ()","1.35 ms (0%)","0.0 ms (0%)","21.6 ms (0%)","0.0 ms (0%)","6,706"
"org.openqa.selenium.json.JsonInput.endArray ()","0.065 ms (0%)","0.0 ms (0%)","0.081 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.json.JsonInput.beginArray ()","0.052 ms (0%)","0.0 ms (0%)","0.072 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.json.JsonInput.nextNull ()","0.270 ms (0%)","0.0 ms (0%)","0.303 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonInput.isReadingName ()","1.29 ms (0%)","0.0 ms (0%)","1.29 ms (0%)","0.0 ms (0%)","67,793"
"org.openqa.selenium.json.JsonInput.readEscape (StringBuilder)","12.5 ms (0%)","0.0 ms (0%)","22.3 ms (0%)","0.0 ms (0%)","134,102"
"org.openqa.selenium.json.JsonInput.lambda$nextNull$0 (String)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.DriverCommand.GET_ELEMENT_ATTRIBUTE (String, String)","1.24 ms (0%)","0.0 ms (0%)","1.24 ms (0%)","0.0 ms (0%)","1,011"
"org.openqa.selenium.remote.DriverCommand.ACTIONS (java.util.Collection)","0.010 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.DriverCommand.FIND_ELEMENTS (String, Object)","0.070 ms (0%)","0.0 ms (0%)","0.070 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.remote.DriverCommand.GET_ELEMENT_TEXT (String)","0.357 ms (0%)","0.0 ms (0%)","0.357 ms (0%)","0.0 ms (0%)","143"
"org.openqa.selenium.logging.profiler.HttpProfilerLogEntry.constructMessage (org.openqa.selenium.logging.profiler.EventType, String, boolean)","4.40 ms (0%)","0.0 ms (0%)","4.40 ms (0%)","0.0 ms (0%)","2,530"
"org.openqa.selenium.logging.HandlerBasedLocalLogs.getAvailableLogTypes ()","0.230 ms (0%)","0.0 ms (0%)","0.230 ms (0%)","0.0 ms (0%)","2,530"
"io.appium.java_client.internal.filters.AppiumIdempotencyFilter.apply (Object)","0.248 ms (0%)","0.0 ms (0%)","1.9 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.internal.Require$ArgumentChecker.nonNull (String, Object[])","0.143 ms (0%)","0.0 ms (0%)","0.143 ms (0%)","0.0 ms (0%)","3,461"
"org.openqa.selenium.remote.RemoteWebDriver.getCapabilities ()","0.067 ms (0%)","0.0 ms (0%)","0.067 ms (0%)","0.0 ms (0%)","2,641"
"org.openqa.selenium.remote.RemoteWebDriver.toString ()","1.49 ms (0%)","0.0 ms (0%)","2.68 ms (0%)","0.0 ms (0%)","2,601"
"org.openqa.selenium.remote.RemoteWebDriver.log (org.openqa.selenium.remote.SessionId, String, Object, org.openqa.selenium.remote.RemoteWebDriver.When)","0.275 ms (0%)","0.0 ms (0%)","0.275 ms (0%)","0.0 ms (0%)","2,530"
"org.openqa.selenium.remote.RemoteWebDriver.execute (String, java.util.Map)","0.158 ms (0%)","0.0 ms (0%)","9,759 ms (0.5%)","0.0 ms (0%)","78"
"org.openqa.selenium.remote.RemoteWebDriver.execute (org.openqa.selenium.remote.CommandPayload)","14.1 ms (0%)","0.0 ms (0%)","120,728 ms (6.7%)","41.6 ms (1.3%)","1,265"
"org.openqa.selenium.remote.RemoteWebDriver.perform (java.util.Collection)","0.006 ms (0%)","0.0 ms (0%)","107 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.RemoteWebDriver.findElements (org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.034 ms (0%)","0.0 ms (0%)","3,383 ms (0.2%)","0.0 ms (0%)","31"
"org.openqa.selenium.remote.RemoteWebDriver.findElements (org.openqa.selenium.By)","0.314 ms (0%)","0.0 ms (0%)","3,383 ms (0.2%)","0.0 ms (0%)","31"
"org.openqa.selenium.remote.RemoteWebDriver.getPageSource ()","0.171 ms (0%)","0.0 ms (0%)","4,708 ms (0.3%)","0.0 ms (0%)","47"
"org.openqa.selenium.remote.RemoteWebDriver.populateWebDriverException (org.openqa.selenium.WebDriverException)","0.063 ms (0%)","0.0 ms (0%)","4.79 ms (0%)","0.0 ms (0%)","20"
"com.symatiq.actions.Action.putMetadata (String, Object)","0.266 ms (0%)","0.0 ms (0%)","0.266 ms (0%)","0.0 ms (0%)","925"
"com.symatiq.actions.Action.getMetadata (String)","2.7 ms (0%)","0.0 ms (0%)","2.7 ms (0%)","0.0 ms (0%)","13,123"
"com.symatiq.actions.Action.increaseTimesManual ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.actions.Action.reward (int)","0.002 ms (0%)","0.0 ms (0%)","0.002 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.actions.Action.clone (com.symatiq.actions.Action)","0.358 ms (0%)","0.0 ms (0%)","0.418 ms (0%)","0.0 ms (0%)","52"
"org.openqa.selenium.remote.RemoteWebElement.toString ()","0.007 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.RemoteWebElement.execute (org.openqa.selenium.remote.CommandPayload)","0.444 ms (0%)","0.0 ms (0%)","107,484 ms (6%)","41.6 ms (1.3%)","1,154"
"org.openqa.selenium.remote.RemoteWebElement.getAttribute (String)","1.1 ms (0%)","0.0 ms (0%)","74,296 ms (4.1%)","41.6 ms (1.3%)","1,011"
"org.openqa.selenium.remote.RemoteWebElement.getText ()","0.279 ms (0%)","0.0 ms (0%)","33,190 ms (1.8%)","0.0 ms (0%)","143"
"org.openqa.selenium.remote.RemoteWebElement.setFoundBy (org.openqa.selenium.SearchContext, String, String)","0.980 ms (0%)","0.0 ms (0%)","3.66 ms (0%)","0.0 ms (0%)","2,601"
"org.openqa.selenium.remote.RemoteWebElement.stringValueOf (Object)","0.196 ms (0%)","0.0 ms (0%)","0.196 ms (0%)","0.0 ms (0%)","1,002"
"org.openqa.selenium.remote.http.HttpResponse.getContentEncoding ()","0.389 ms (0%)","0.0 ms (0%)","24.4 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpResponse.getContent ()","0.054 ms (0%)","0.0 ms (0%)","0.054 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpResponse.getAttribute (String)","0.192 ms (0%)","0.0 ms (0%)","0.378 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpResponse.getHeader (String)","0.336 ms (0%)","0.0 ms (0%)","13.0 ms (0%)","0.0 ms (0%)","2,530"
"org.openqa.selenium.remote.http.HttpResponse.addHeader (String, String)","0.847 ms (0%)","0.0 ms (0%)","4.24 ms (0%)","0.0 ms (0%)","8,888"
"org.openqa.selenium.remote.http.HttpResponse.getTargetHost ()","0.241 ms (0%)","0.0 ms (0%)","0.712 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpResponse.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.308 ms (0%)","0.0 ms (0%)","1.24 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpResponse.setStatus (int)","0.068 ms (0%)","0.0 ms (0%)","0.068 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpResponse.isSuccessful ()","0.128 ms (0%)","0.0 ms (0%)","0.128 ms (0%)","0.0 ms (0%)","1,265"
"io.appium.java_client.remote.options.BaseOptions.asMap ()","1.76 ms (0%)","0.0 ms (0%)","1.78 ms (0%)","0.0 ms (0%)","20"
"org.openqa.selenium.remote.JsonToWebElementConverter.apply (Object)","1.39 ms (0%)","0.0 ms (0%)","2.24 ms (0%)","0.0 ms (0%)","3,866"
"org.openqa.selenium.remote.JsonToWebElementConverter.setOwner (org.openqa.selenium.remote.RemoteWebElement)","0.100 ms (0%)","0.0 ms (0%)","0.100 ms (0%)","0.0 ms (0%)","2,601"
"org.openqa.selenium.remote.JsonToWebElementConverter.newRemoteWebElement ()","0.172 ms (0%)","0.0 ms (0%)","0.273 ms (0%)","0.0 ms (0%)","2,601"
"org.openqa.selenium.remote.JsonToWebElementConverter.getElementKey (java.util.Map)","0.378 ms (0%)","0.0 ms (0%)","0.572 ms (0%)","0.0 ms (0%)","2,601"
"plugin.DisplayMessage.paintCapture (java.awt.Graphics)","5.46 ms (0%)","0.0 ms (0%)","5.88 ms (0%)","0.0 ms (0%)","5,445"
"org.openqa.selenium.OutputType$2.convertFromBase64Png (String)","0.034 ms (0%)","0.0 ms (0%)","5.38 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.OutputType$2.convertFromBase64Png (String)","5.34 ms (0%)","0.0 ms (0%)","5.34 ms (0%)","0.0 ms (0%)","31"
"com.symatiq.Scout$MyMouseListener$2.actionPerformed (java.awt.event.ActionEvent)","0.029 ms (0%)","0.0 ms (0%)","0.029 ms (0%)","0.0 ms (0%)","13"
"org.openqa.selenium.json.ObjectCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.63 ms (0%)","0.0 ms (0%)","1,140 ms (0.1%)","13.7 ms (0.4%)","14,567"
"org.openqa.selenium.json.MapCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, java.lang.reflect.Type, org.openqa.selenium.json.JsonInput)","1.3 ms (0%)","0.0 ms (0%)","1,151 ms (0.1%)","13.6 ms (0.4%)","6,706"
"com.symatiq.widgets.Path.addPathStep (com.symatiq.widgets.PathStep)","0.005 ms (0%)","0.0 ms (0%)","0.005 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.widgets.Path.getWidgets ()","0.039 ms (0%)","0.0 ms (0%)","0.039 ms (0%)","0.0 ms (0%)","14"
"org.openqa.selenium.remote.HttpCommandExecutor.log (String, org.openqa.selenium.logging.LogEntry)","0.524 ms (0%)","0.0 ms (0%)","3.19 ms (0%)","0.0 ms (0%)","2,530"
"org.openqa.selenium.remote.HttpCommandExecutor.execute (org.openqa.selenium.remote.Command)","5.17 ms (0%)","0.0 ms (0%)","120,705 ms (6.7%)","41.8 ms (1.3%)","1,265"
"org.openqa.selenium.remote.http.HttpRequest.getContent ()","0.009 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.remote.http.HttpRequest.getHeader (String)","0.182 ms (0%)","0.0 ms (0%)","5.93 ms (0%)","0.0 ms (0%)","3,795"
"org.openqa.selenium.remote.http.HttpRequest.addHeader (String, String)","0.241 ms (0%)","0.0 ms (0%)","1.65 ms (0%)","0.0 ms (0%)","3,795"
"org.openqa.selenium.remote.http.HttpRequest.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.020 ms (0%)","0.0 ms (0%)","0.034 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.remote.http.HttpRequest.forEachHeader (java.util.function.BiConsumer)","0.323 ms (0%)","0.0 ms (0%)","9.85 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpRequest.setHeader (String, String)","0.283 ms (0%)","0.0 ms (0%)","5.84 ms (0%)","0.0 ms (0%)","2,563"
"org.openqa.selenium.remote.http.HttpRequest.removeHeader (String)","0.241 ms (0%)","0.0 ms (0%)","3.17 ms (0%)","0.0 ms (0%)","2,563"
"org.openqa.selenium.remote.http.HttpRequest.getQueryParameterNames ()","0.401 ms (0%)","0.0 ms (0%)","0.401 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.Filter.lambda$andThen$0 (org.openqa.selenium.remote.http.Filter, org.openqa.selenium.remote.http.HttpHandler)","0.740 ms (0%)","0.0 ms (0%)","2.82 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.Filter.lambda$andFinally$1 (org.openqa.selenium.remote.http.HttpHandler, org.openqa.selenium.remote.http.HttpRequest)","2.83 ms (0%)","0.0 ms (0%)","119,425 ms (6.7%)","15.4 ms (0.5%)","1,265"
"org.openqa.selenium.Capabilities.getBrowserName ()","0.715 ms (0%)","0.0 ms (0%)","0.982 ms (0%)","0.0 ms (0%)","2,601"
"org.openqa.selenium.internal.Require.argument (String, Object)","0.222 ms (0%)","0.0 ms (0%)","0.222 ms (0%)","0.0 ms (0%)","3,461"
"org.openqa.selenium.internal.Require.nonNull (String, Object, String, Object[])","0.341 ms (0%)","0.0 ms (0%)","0.341 ms (0%)","0.0 ms (0%)","3,828"
"org.openqa.selenium.internal.Require.nonNull (String, Object)","0.972 ms (0%)","0.0 ms (0%)","0.972 ms (0%)","0.0 ms (0%)","46,144"
"org.openqa.selenium.internal.Require.nonNegative (java.time.Duration)","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","4"
"plugin.StateGraph.drawLine (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke, java.awt.BasicStroke)","69.0 ms (0%)","0.0 ms (0%)","69.0 ms (0%)","0.0 ms (0%)","18,791"
"plugin.StateGraph.paintCapture (java.awt.Graphics)","4.67 ms (0%)","0.0 ms (0%)","519 ms (0%)","0.0 ms (0%)","5,445"
"plugin.StateGraph.drawText (java.awt.Graphics2D, String, int, int)","30.1 ms (0%)","0.0 ms (0%)","30.1 ms (0%)","0.0 ms (0%)","5,445"
"plugin.StateGraph.drawCircle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean)","3.92 ms (0%)","0.0 ms (0%)","328 ms (0%)","58.6 ms (1.8%)","24,236"
"org.openqa.selenium.remote.ElementLocation$ElementFinder$2.lambda$findElements$0 (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.By, org.openqa.selenium.WebElement)","0.197 ms (0%)","0.0 ms (0%)","4.15 ms (0%)","0.0 ms (0%)","2,601"
"org.openqa.selenium.remote.ElementLocation$ElementFinder$2.findElements (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.798 ms (0%)","0.0 ms (0%)","3,383 ms (0.2%)","0.0 ms (0%)","31"
"org.openqa.selenium.remote.http.HttpMessage.getContentEncoding ()","12.0 ms (0%)","0.0 ms (0%)","23.9 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpMessage.self ()","0.329 ms (0%)","0.0 ms (0%)","0.329 ms (0%)","0.0 ms (0%)","16,544"
"org.openqa.selenium.remote.http.HttpMessage.getAttribute (String)","0.105 ms (0%)","0.0 ms (0%)","0.105 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpMessage.getHeader (String)","13.8 ms (0%)","0.0 ms (0%)","18.0 ms (0%)","0.0 ms (0%)","6,325"
"org.openqa.selenium.remote.http.HttpMessage.addHeader (String, String)","3.43 ms (0%)","0.0 ms (0%)","4.56 ms (0%)","0.0 ms (0%)","12,683"
"org.openqa.selenium.remote.http.HttpMessage.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.692 ms (0%)","0.0 ms (0%)","0.858 ms (0%)","0.0 ms (0%)","1,298"
"org.openqa.selenium.remote.http.HttpMessage.forEachHeader (java.util.function.BiConsumer)","1.72 ms (0%)","0.0 ms (0%)","9.44 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpMessage.setHeader (String, String)","0.609 ms (0%)","0.0 ms (0%)","5.42 ms (0%)","0.0 ms (0%)","2,563"
"org.openqa.selenium.remote.http.HttpMessage.removeHeader (String)","2.51 ms (0%)","0.0 ms (0%)","2.79 ms (0%)","0.0 ms (0%)","2,563"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$6 (String, java.util.Map.Entry)","1.74 ms (0%)","0.0 ms (0%)","1.74 ms (0%)","0.0 ms (0%)","20,372"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$5 (java.util.Map.Entry)","0.637 ms (0%)","0.0 ms (0%)","0.637 ms (0%)","0.0 ms (0%)","20,372"
"org.openqa.selenium.remote.http.HttpMessage.lambda$addHeader$8 (String)","0.464 ms (0%)","0.0 ms (0%)","0.464 ms (0%)","0.0 ms (0%)","12,683"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$7 (java.util.Map.Entry)","0.934 ms (0%)","0.0 ms (0%)","0.934 ms (0%)","0.0 ms (0%)","3,828"
"org.openqa.selenium.remote.http.HttpMessage.lambda$forEachHeader$1 (java.util.function.BiConsumer, String, java.util.List)","1.47 ms (0%)","0.0 ms (0%)","7.63 ms (0%)","0.0 ms (0%)","3,795"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$12 (String)","0.332 ms (0%)","0.0 ms (0%)","0.332 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.HttpMessage.lambda$forEachHeader$0 (java.util.function.BiConsumer, String, String)","0.754 ms (0%)","0.0 ms (0%)","6.6 ms (0%)","0.0 ms (0%)","3,795"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$10 (String)","0.628 ms (0%)","0.0 ms (0%)","0.628 ms (0%)","0.0 ms (0%)","2,530"
"org.openqa.selenium.remote.http.HttpMessage.lambda$removeHeader$9 (String, String)","0.093 ms (0%)","0.0 ms (0%)","0.093 ms (0%)","0.0 ms (0%)","2,563"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$11 (String)","0.270 ms (0%)","0.0 ms (0%)","0.270 ms (0%)","0.0 ms (0%)","2,530"
"org.openqa.selenium.remote.http.Contents.bytes (byte[])","0.814 ms (0%)","0.0 ms (0%)","1.31 ms (0%)","0.0 ms (0%)","3,828"
"org.openqa.selenium.remote.http.Contents.bytes (org.openqa.selenium.remote.http.Contents.Supplier)","3.29 ms (0%)","0.0 ms (0%)","3.94 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.Contents.empty ()","0.495 ms (0%)","0.0 ms (0%)","1.83 ms (0%)","0.0 ms (0%)","2,530"
"org.openqa.selenium.remote.http.Contents.string (org.openqa.selenium.remote.http.Contents.Supplier, java.nio.charset.Charset)","7.91 ms (0%)","0.0 ms (0%)","12.0 ms (0%)","0.0 ms (0%)","1,265"
"org.openqa.selenium.remote.http.Contents.string (org.openqa.selenium.remote.http.HttpMessage)","0.769 ms (0%)","0.0 ms (0%)","37.5 ms (0%)","0.0 ms (0%)","1,265"
"plugin.utils.Drawing.drawArrows (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke)","4.10 ms (0%)","0.0 ms (0%)","4.10 ms (0%)","0.0 ms (0%)","4,122"
"plugin.AugmentCoverage.paintCaptureForeground (java.awt.Graphics)","15.5 ms (0%)","0.0 ms (0%)","1,469 ms (0.1%)","0.0 ms (0%)","5,445"
"org.openqa.selenium.remote.Dialect.values ()","0.134 ms (0%)","0.0 ms (0%)","0.134 ms (0%)","0.0 ms (0%)","2,601"
"org.openqa.selenium.json.Json.toType (String, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","0.660 ms (0%)","0.0 ms (0%)","1,180 ms (0.1%)","28.2 ms (0.9%)","1,265"
"org.openqa.selenium.json.Json.toType (String, java.lang.reflect.Type)","0.343 ms (0%)","0.0 ms (0%)","1,181 ms (0.1%)","28.2 ms (0.9%)","1,265"
"org.openqa.selenium.json.Json.toType (java.io.Reader, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","0.962 ms (0%)","0.0 ms (0%)","1,180 ms (0.1%)","28.2 ms (0.9%)","1,265"
"org.openqa.selenium.json.Json.toJson (Object, int)","0.139 ms (0%)","0.0 ms (0%)","13.6 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.json.Json.toJson (Object)","0.023 ms (0%)","0.0 ms (0%)","13.6 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.json.Json.newOutput (Appendable)","4.93 ms (0%)","0.0 ms (0%)","4.93 ms (0%)","0.0 ms (0%)","33"
"org.openqa.selenium.json.Json.newInput (java.io.Reader)","2.57 ms (0%)","0.0 ms (0%)","2.74 ms (0%)","0.0 ms (0%)","1,265"
"io.appium.java_client.internal.filters.AppiumUserAgentFilter.apply (Object)","0.144 ms (0%)","0.0 ms (0%)","0.800 ms (0%)","0.0 ms (0%)","1,265"
"com.symatiq.states.StateController.getSystemProperty (String, String)","18.2 ms (0%)","0.0 ms (0%)","18.2 ms (0%)","0.0 ms (0%)","221,579"
"com.symatiq.states.StateController.setSystemProperty (String, String)","10.1 ms (0%)","0.0 ms (0%)","10.1 ms (0%)","0.0 ms (0%)","65,340"
"com.symatiq.states.StateController.isLicensed ()","0.005 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","4"
"com.symatiq.states.StateController.isToolbarVisible ()","0.567 ms (0%)","0.0 ms (0%)","0.567 ms (0%)","0.0 ms (0%)","15,320"
"com.symatiq.states.StateController.getSessionState ()","1.6 ms (0%)","0.0 ms (0%)","1.6 ms (0%)","0.0 ms (0%)","27,751"
"com.symatiq.states.StateController.getScaledX (int)","1.96 ms (0%)","0.0 ms (0%)","5.51 ms (0%)","0.0 ms (0%)","9,443"
"com.symatiq.states.StateController.getScaledY (int)","1.99 ms (0%)","0.0 ms (0%)","4.38 ms (0%)","0.0 ms (0%)","9,443"
"com.symatiq.states.StateController.setRefreshScreen (boolean)","0.048 ms (0%)","0.0 ms (0%)","0.048 ms (0%)","0.0 ms (0%)","269"
"com.symatiq.states.StateController.getMouseY ()","1.99 ms (0%)","0.0 ms (0%)","2.71 ms (0%)","0.0 ms (0%)","16,659"
"com.symatiq.states.StateController.getMouseX ()","1.83 ms (0%)","0.0 ms (0%)","3.11 ms (0%)","0.0 ms (0%)","16,659"
"com.symatiq.states.StateController.getClonesAndMutations (com.symatiq.widgets.Widget)","0.032 ms (0%)","0.0 ms (0%)","0.646 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.StateController.getClonesAndMutations ()","0.008 ms (0%)","0.0 ms (0%)","0.655 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.states.StateController.getCurrentSubstate ()","0.057 ms (0%)","0.0 ms (0%)","0.057 ms (0%)","0.0 ms (0%)","254"
"com.symatiq.states.StateController.getCurrentState ()","1.33 ms (0%)","0.0 ms (0%)","1.33 ms (0%)","0.0 ms (0%)","46,096"
"com.symatiq.states.StateController.isOngoingSession ()","2.7 ms (0%)","0.0 ms (0%)","2.98 ms (0%)","0.0 ms (0%)","22,137"
"com.symatiq.states.StateController.getMode ()","0.110 ms (0%)","0.0 ms (0%)","0.110 ms (0%)","0.0 ms (0%)","239"
"com.symatiq.states.StateController.setCurrentSubstate (com.symatiq.states.StateController.CurrentSubstate)","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","20"
"com.symatiq.states.StateController.getUniqueId ()","0.162 ms (0%)","0.0 ms (0%)","0.162 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.StateController.isOverlapping (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget)","7.69 ms (0%)","0.0 ms (0%)","7.69 ms (0%)","0.0 ms (0%)","276,538"
"com.symatiq.states.StateController.reward (com.symatiq.widgets.Widget)","0.002 ms (0%)","0.0 ms (0%)","0.021 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.StateController.reward (com.symatiq.widgets.Widget, int, int)","0.008 ms (0%)","0.0 ms (0%)","0.018 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.StateController.getStateTree ()","0.588 ms (0%)","0.0 ms (0%)","0.588 ms (0%)","0.0 ms (0%)","16,335"
"com.symatiq.states.StateController.isStoppedSession ()","1.19 ms (0%)","0.0 ms (0%)","1.34 ms (0%)","0.0 ms (0%)","5,445"
"com.symatiq.states.StateController.getRoute ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","18"
"com.symatiq.states.StateController.getTesterName ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.StateController.getProductVersion ()","2.93 ms (0%)","0.0 ms (0%)","2.93 ms (0%)","0.0 ms (0%)","40,667"
"com.symatiq.states.StateController.isAllowedToInsert ()","0.011 ms (0%)","0.0 ms (0%)","0.082 ms (0%)","0.0 ms (0%)","4"
