"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.586 ms (0%)","0.0 ms (0%)","0.785 ms (0%)","0.0 ms (0%)","30"
"com.symatiq.states.AppState.getMetadata (String)","0.575 ms (0%)","0.0 ms (0%)","0.575 ms (0%)","0.0 ms (0%)","3,461"
"com.symatiq.states.AppState.getVisibleWidgets ()","2.27 ms (0%)","0.0 ms (0%)","2.27 ms (0%)","0.0 ms (0%)","3,445"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.021 ms (0%)","0.0 ms (0%)","0.021 ms (0%)","0.0 ms (0%)","30"
"com.symatiq.states.AppState.containsProductVersion (String)","0.418 ms (0%)","0.0 ms (0%)","0.418 ms (0%)","0.0 ms (0%)","5,151"
"com.symatiq.states.AppState.getUniqueId ()","1.57 ms (0%)","0.0 ms (0%)","1.57 ms (0%)","0.0 ms (0%)","14,610"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","1.5 ms (0%)","0.0 ms (0%)","1.79 ms (0%)","0.0 ms (0%)","649"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.195 ms (0%)","0.0 ms (0%)","5.17 ms (0%)","0.0 ms (0%)","648"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","2.58 ms (0%)","0.0 ms (0%)","4.97 ms (0%)","0.0 ms (0%)","648"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","2.31 ms (0%)","0.0 ms (0%)","2.31 ms (0%)","0.0 ms (0%)","668"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.003 ms (0%)","0.0 ms (0%)","0.036 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.024 ms (0%)","0.0 ms (0%)","0.902 ms (0%)","0.0 ms (0%)","19"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.addProductVersion (String)","0.006 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.011 ms (0%)","0.0 ms (0%)","0.011 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.533 ms (0%)","0.0 ms (0%)","0.533 ms (0%)","0.0 ms (0%)","3,021"
"com.symatiq.states.AppState.getStateCount ()","0.019 ms (0%)","0.0 ms (0%)","0.189 ms (0%)","0.0 ms (0%)","20"
"com.symatiq.states.AppState.getCurrentPath ()","0.012 ms (0%)","0.0 ms (0%)","0.012 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.getAllWidgets ()","4.2 ms (0%)","0.0 ms (0%)","4.2 ms (0%)","0.0 ms (0%)","1,890"
"com.symatiq.states.AppState.coveredPercent (String)","0.198 ms (0%)","0.0 ms (0%)","3.1 ms (0%)","0.0 ms (0%)","649"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","0.546 ms (0%)","0.0 ms (0%)","2.82 ms (0%)","0.0 ms (0%)","650"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.210 ms (0%)","0.0 ms (0%)","0.743 ms (0%)","0.0 ms (0%)","24"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.161 ms (0%)","0.0 ms (0%)","0.161 ms (0%)","0.0 ms (0%)","24"
"com.symatiq.states.AppState.getIssues ()","1.25 ms (0%)","0.0 ms (0%)","1.25 ms (0%)","0.0 ms (0%)","1,067"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","1.62 ms (0%)","0.0 ms (0%)","4.9 ms (0%)","0.0 ms (0%)","3,430"
"com.symatiq.states.AppState.isHome ()","0.214 ms (0%)","0.0 ms (0%)","0.214 ms (0%)","0.0 ms (0%)","3,443"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.045 ms (0%)","0.0 ms (0%)","0.045 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.038 ms (0%)","0.0 ms (0%)","0.168 ms (0%)","0.0 ms (0%)","60"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","0.937 ms (0%)","0.0 ms (0%)","3.18 ms (0%)","0.0 ms (0%)","2,376"
"com.symatiq.states.AppState.getLeafCount ()","0.382 ms (0%)","0.0 ms (0%)","3.56 ms (0%)","0.0 ms (0%)","1,067"
"com.symatiq.states.AppState.getVisibleActions ()","4.34 ms (0%)","0.0 ms (0%)","4.34 ms (0%)","0.0 ms (0%)","4,801"
"com.symatiq.states.AppState.containIssues ()","0.297 ms (0%)","0.0 ms (0%)","1.55 ms (0%)","0.0 ms (0%)","1,067"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.750 ms (0%)","0.0 ms (0%)","1.31 ms (0%)","0.0 ms (0%)","716"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","0.818 ms (0%)","0.0 ms (0%)","0.818 ms (0%)","0.0 ms (0%)","25"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","3.57 ms (0%)","0.0 ms (0%)","3.57 ms (0%)","0.0 ms (0%)","85"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.009 ms (0%)","0.0 ms (0%)","0.030 ms (0%)","0.0 ms (0%)","19"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.Graphics)","28.6 ms (0%)","0.0 ms (0%)","997 ms (0.7%)","0.0 ms (0%)","7,139"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.300 ms (0%)","0.0 ms (0%)","758 ms (0.5%)","13.9 ms (1.8%)","25"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","3.64 ms (0%)","0.0 ms (0%)","3,626 ms (2.4%)","0.0 ms (0%)","123"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.233 ms (0%)","0.0 ms (0%)","0.233 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.286 ms (0%)","0.0 ms (0%)","1.18 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.024 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.179 ms (0%)","0.0 ms (0%)","516 ms (0.3%)","4.49 ms (0.6%)","358"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","3.45 ms (0%)","0.0 ms (0%)","516 ms (0.3%)","4.49 ms (0.6%)","358"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.217 ms (0%)","0.0 ms (0%)","1.89 ms (0%)","15.3 ms (2%)","1,104"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.041 ms (0%)","0.0 ms (0%)","0.041 ms (0%)","0.0 ms (0%)","597"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.371 ms (0%)","0.0 ms (0%)","0.371 ms (0%)","0.0 ms (0%)","507"
"plugin.Autopilot.updateState ()","0.015 ms (0%)","0.0 ms (0%)","0.046 ms (0%)","0.0 ms (0%)","10"
"plugin.Autopilot.changeState ()","0.035 ms (0%)","0.0 ms (0%)","0.038 ms (0%)","0.0 ms (0%)","5"
"plugin.Autopilot.autoPerformAction ()","0.016 ms (0%)","0.0 ms (0%)","0.023 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.203 ms (0%)","0.0 ms (0%)","2.22 ms (0%)","0.0 ms (0%)","584"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.077 ms (0%)","0.0 ms (0%)","0.232 ms (0%)","0.0 ms (0%)","584"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.015 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","136"
"org.openqa.selenium.By.tagName (String)","0.056 ms (0%)","0.0 ms (0%)","0.065 ms (0%)","0.0 ms (0%)","18"
"org.openqa.selenium.By.xpath (String)","0.144 ms (0%)","0.0 ms (0%)","0.167 ms (0%)","0.0 ms (0%)","23"
"plugin.MimicActions.updateSuggestions ()","0.042 ms (0%)","0.0 ms (0%)","0.664 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.399 ms (0%)","0.0 ms (0%)","2,796 ms (1.8%)","0.0 ms (0%)","358"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","2,765 ms (3.4%)","0.0 ms (0%)","2,794 ms (1.8%)","0.0 ms (0%)","358"
"com.symatiq.Scout$2.paintComponent (java.awt.Graphics)","80.2 ms (0.1%)","0.0 ms (0%)","1,135 ms (0.7%)","0.0 ms (0%)","649"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.018 ms (0%)","0.0 ms (0%)","758 ms (0.5%)","13.9 ms (1.8%)","25"
"org.openqa.selenium.remote.service.DriverCommandExecutor.execute (org.openqa.selenium.remote.Command)","0.264 ms (0%)","0.0 ms (0%)","3,443 ms (2.3%)","3.22 ms (0.4%)","358"
"org.openqa.selenium.remote.service.DriverCommandExecutor.invokeExecute (org.openqa.selenium.remote.Command)","0.143 ms (0%)","0.0 ms (0%)","3,443 ms (2.3%)","3.24 ms (0.4%)","358"
"org.openqa.selenium.remote.Command.getName ()","0.199 ms (0%)","0.0 ms (0%)","0.199 ms (0%)","0.0 ms (0%)","4,296"
"org.openqa.selenium.remote.Command.getParameters ()","0.078 ms (0%)","0.0 ms (0%)","0.078 ms (0%)","0.0 ms (0%)","358"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","2.45 ms (0%)","0.0 ms (0%)","7.17 ms (0%)","0.0 ms (0%)","358"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","13.0 ms (0%)","0.0 ms (0%)","18.5 ms (0%)","0.0 ms (0%)","358"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","2.64 ms (0%)","0.0 ms (0%)","3.75 ms (0%)","0.0 ms (0%)","1,074"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.239 ms (0%)","0.0 ms (0%)","1.10 ms (0%)","0.0 ms (0%)","1,074"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","2.1 ms (0%)","0.0 ms (0%)","2.1 ms (0%)","0.0 ms (0%)","1,074"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.457 ms (0%)","0.0 ms (0%)","0.539 ms (0%)","0.0 ms (0%)","194"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","3.2 ms (0%)","0.0 ms (0%)","3.2 ms (0%)","0.0 ms (0%)","358"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.364 ms (0%)","0.0 ms (0%)","0.656 ms (0%)","0.0 ms (0%)","1,014"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.259 ms (0%)","0.0 ms (0%)","0.259 ms (0%)","0.0 ms (0%)","716"
"org.openqa.selenium.json.JsonOutput.name (String)","0.119 ms (0%)","0.0 ms (0%)","2.36 ms (0%)","0.0 ms (0%)","584"
"org.openqa.selenium.json.JsonOutput.append (String)","0.154 ms (0%)","0.0 ms (0%)","0.475 ms (0%)","0.0 ms (0%)","682"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","12.9 ms (0%)","0.0 ms (0%)","13.0 ms (0%)","0.0 ms (0%)","5,501"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.081 ms (0%)","0.0 ms (0%)","96.6 ms (0.1%)","0.0 ms (0%)","194"
"org.openqa.selenium.json.JsonOutput.close ()","0.133 ms (0%)","0.0 ms (0%)","0.133 ms (0%)","0.0 ms (0%)","194"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","4.40 ms (0%)","0.0 ms (0%)","96.5 ms (0.1%)","0.0 ms (0%)","1,024"
"org.openqa.selenium.json.JsonOutput.asString (Object)","36.6 ms (0%)","0.0 ms (0%)","66.9 ms (0%)","0.0 ms (0%)","1,083"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","2.44 ms (0%)","0.0 ms (0%)","15.8 ms (0%)","0.0 ms (0%)","9,875"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.080 ms (0%)","0.0 ms (0%)","4.22 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","30.1 ms (0%)","0.0 ms (0%)","30.1 ms (0%)","0.0 ms (0%)","897,585"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.048 ms (0%)","0.0 ms (0%)","3.8 ms (0%)","0.0 ms (0%)","490"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","1.22 ms (0%)","0.0 ms (0%)","10.3 ms (0%)","0.0 ms (0%)","158"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.027 ms (0%)","0.0 ms (0%)","0.027 ms (0%)","0.0 ms (0%)","236"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.003 ms (0%)","0.0 ms (0%)","4.22 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.045 ms (0%)","0.0 ms (0%)","3.7 ms (0%)","0.0 ms (0%)","490"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.038 ms (0%)","0.0 ms (0%)","8.68 ms (0%)","0.0 ms (0%)","236"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.130 ms (0%)","0.0 ms (0%)","7.17 ms (0%)","0.0 ms (0%)","500"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","1.82 ms (0%)","0.0 ms (0%)","85.9 ms (0.1%)","0.0 ms (0%)","332"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.197 ms (0%)","0.0 ms (0%)","82.4 ms (0.1%)","0.0 ms (0%)","584"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.767 ms (0%)","0.0 ms (0%)","1.11 ms (0%)","0.0 ms (0%)","332"
"org.openqa.selenium.json.JsonOutput.endObject ()","1.15 ms (0%)","0.0 ms (0%)","1.35 ms (0%)","0.0 ms (0%)","332"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.230 ms (0%)","0.0 ms (0%)","0.252 ms (0%)","0.0 ms (0%)","158"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.235 ms (0%)","0.0 ms (0%)","0.322 ms (0%)","0.0 ms (0%)","158"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.642 ms (0%)","0.0 ms (0%)","0.642 ms (0%)","0.0 ms (0%)","4,056"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.010 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","25"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.128 ms (0%)","0.0 ms (0%)","65.8 ms (0%)","0.0 ms (0%)","499"
"org.openqa.selenium.json.BooleanCoercer.test (Class)","0.006 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","1"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","2.54 ms (0%)","0.0 ms (0%)","335 ms (0.2%)","0.0 ms (0%)","649"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean, java.awt.BasicStroke, java.awt.BasicStroke)","61.5 ms (0.1%)","0.0 ms (0%)","62.0 ms (0%)","0.0 ms (0%)","237"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","0.808 ms (0%)","0.0 ms (0%)","3.24 ms (0%)","0.0 ms (0%)","3,314"
"com.symatiq.widgets.Widget.coveredPercent (String, boolean)","0.010 ms (0%)","0.0 ms (0%)","0.013 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.182 ms (0%)","0.0 ms (0%)","0.182 ms (0%)","0.0 ms (0%)","4,526"
