"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.logging.LoggingHandler.close ()","0.010 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.051 ms (0%)","0.0 ms (0%)","2.46 ms (0%)","0.0 ms (0%)","79"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, org.openqa.selenium.json.JsonInput)","0.021 ms (0%)","0.0 ms (0%)","3.42 ms (0%)","0.0 ms (0%)","96"
"org.openqa.selenium.json.CollectionCoercer.test (Class)","0.002 ms (0%)","0.0 ms (0%)","0.002 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.CollectionCoercer.apply (java.lang.reflect.Type)","0.107 ms (0%)","0.0 ms (0%)","0.107 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.CollectionCoercer.lambda$apply$1 (java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.50 ms (0%)","0.0 ms (0%)","5.7 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.072 ms (0%)","0.0 ms (0%)","0.290 ms (0%)","0.0 ms (0%)","176"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.512 ms (0%)","0.0 ms (0%)","2.28 ms (0%)","0.0 ms (0%)","3,160"
"org.openqa.selenium.json.JsonTypeCoercer.coerce (org.openqa.selenium.json.JsonInput, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","1.52 ms (0%)","0.0 ms (0%)","497 ms (0.4%)","11.1 ms (0.7%)","1,912"
"org.openqa.selenium.json.JsonTypeCoercer.buildCoercer (java.lang.reflect.Type)","0.496 ms (0%)","0.0 ms (0%)","0.786 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$7 (java.util.function.BiFunction)","0.112 ms (0%)","0.0 ms (0%)","0.112 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.8 ms (0%)","0.0 ms (0%)","496 ms (0.4%)","11.2 ms (0.7%)","1,912"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$4 (java.lang.reflect.Type, org.openqa.selenium.json.TypeCoercer)","0.025 ms (0%)","0.0 ms (0%)","0.066 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$5 (java.lang.reflect.Type, org.openqa.selenium.json.TypeCoercer)","0.003 ms (0%)","0.0 ms (0%)","0.110 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","0.479 ms (0%)","0.0 ms (0%)","0.479 ms (0%)","0.0 ms (0%)","440"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.673 ms (0%)","0.0 ms (0%)","0.944 ms (0%)","0.0 ms (0%)","30"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.012 ms (0%)","0.0 ms (0%)","1.1 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.getMetadata (String)","0.564 ms (0%)","0.0 ms (0%)","0.564 ms (0%)","0.0 ms (0%)","3,757"
"com.symatiq.states.AppState.getVisibleWidgets ()","1.77 ms (0%)","0.0 ms (0%)","1.77 ms (0%)","0.0 ms (0%)","3,738"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.020 ms (0%)","0.0 ms (0%)","0.020 ms (0%)","0.0 ms (0%)","29"
"com.symatiq.states.AppState.containsProductVersion (String)","0.374 ms (0%)","0.0 ms (0%)","0.374 ms (0%)","0.0 ms (0%)","5,589"
"com.symatiq.states.AppState.getUniqueId ()","1.51 ms (0%)","0.0 ms (0%)","1.51 ms (0%)","0.0 ms (0%)","13,933"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","1.16 ms (0%)","0.0 ms (0%)","1.77 ms (0%)","0.0 ms (0%)","575"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.004 ms (0%)","0.0 ms (0%)","0.048 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","3.27 ms (0%)","0.0 ms (0%)","3.27 ms (0%)","0.0 ms (0%)","593"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.026 ms (0%)","0.0 ms (0%)","0.973 ms (0%)","0.0 ms (0%)","18"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.187 ms (0%)","0.0 ms (0%)","4.54 ms (0%)","0.0 ms (0%)","575"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","2.47 ms (0%)","0.0 ms (0%)","4.36 ms (0%)","0.0 ms (0%)","575"
"com.symatiq.states.AppState.addProductVersion (String)","0.003 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.addIteration ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.getStateCount ()","0.021 ms (0%)","0.0 ms (0%)","0.201 ms (0%)","0.0 ms (0%)","20"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.600 ms (0%)","0.0 ms (0%)","0.600 ms (0%)","0.0 ms (0%)","2,858"
"com.symatiq.states.AppState.getAllWidgets ()","2.59 ms (0%)","0.0 ms (0%)","2.59 ms (0%)","0.0 ms (0%)","1,735"
"com.symatiq.states.AppState.getCurrentPath ()","0.014 ms (0%)","0.0 ms (0%)","0.014 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.coveredPercent (String)","0.200 ms (0%)","0.0 ms (0%)","2.67 ms (0%)","14.2 ms (0.9%)","575"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.178 ms (0%)","0.0 ms (0%)","0.178 ms (0%)","0.0 ms (0%)","23"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.206 ms (0%)","0.0 ms (0%)","0.807 ms (0%)","0.0 ms (0%)","23"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","1.32 ms (0%)","0.0 ms (0%)","3.27 ms (0%)","0.0 ms (0%)","3,723"
"com.symatiq.states.AppState.isHome ()","0.240 ms (0%)","0.0 ms (0%)","0.240 ms (0%)","0.0 ms (0%)","4,092"
"com.symatiq.states.AppState.getVisibleActions ()","5.27 ms (0%)","0.0 ms (0%)","5.27 ms (0%)","0.0 ms (0%)","5,302"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","0.881 ms (0%)","0.0 ms (0%)","3.73 ms (0%)","0.0 ms (0%)","2,806"
"com.symatiq.states.AppState.getLeafCount ()","0.361 ms (0%)","0.0 ms (0%)","4.9 ms (0%)","0.0 ms (0%)","1,286"
"com.symatiq.states.AppState.getIssues ()","1.31 ms (0%)","0.0 ms (0%)","1.31 ms (0%)","0.0 ms (0%)","1,286"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.036 ms (0%)","0.0 ms (0%)","0.175 ms (0%)","0.0 ms (0%)","60"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.055 ms (0%)","0.0 ms (0%)","0.055 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.containIssues ()","0.258 ms (0%)","0.0 ms (0%)","1.57 ms (0%)","0.0 ms (0%)","1,286"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.653 ms (0%)","0.0 ms (0%)","1.18 ms (0%)","0.0 ms (0%)","646"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","0.801 ms (0%)","0.0 ms (0%)","0.801 ms (0%)","0.0 ms (0%)","25"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","3.79 ms (0%)","0.0 ms (0%)","3.79 ms (0%)","0.0 ms (0%)","79"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.013 ms (0%)","0.0 ms (0%)","0.464 ms (0%)","0.0 ms (0%)","18"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","0.179 ms (0%)","0.0 ms (0%)","775 ms (0.6%)","12.9 ms (0.8%)","25"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","2.32 ms (0%)","0.0 ms (0%)","2,744 ms (2%)","0.0 ms (0%)","115"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.705 ms (0%)","0.0 ms (0%)","0.705 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.297 ms (0%)","0.0 ms (0%)","1.18 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","9.72 ms (0%)","0.0 ms (0%)","9.72 ms (0%)","0.0 ms (0%)","556"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.141 ms (0%)","0.0 ms (0%)","517 ms (0.4%)","10.3 ms (0.6%)","323"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","6.13 ms (0%)","0.0 ms (0%)","517 ms (0.4%)","10.3 ms (0.6%)","323"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.181 ms (0%)","0.0 ms (0%)","1.62 ms (0%)","0.0 ms (0%)","992"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.048 ms (0%)","0.0 ms (0%)","0.048 ms (0%)","0.0 ms (0%)","536"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.296 ms (0%)","0.0 ms (0%)","0.296 ms (0%)","0.0 ms (0%)","456"
"plugin.Autopilot.updateState ()","0.033 ms (0%)","0.0 ms (0%)","0.076 ms (0%)","0.0 ms (0%)","8"
"plugin.Autopilot.changeState ()","0.038 ms (0%)","0.0 ms (0%)","0.047 ms (0%)","0.0 ms (0%)","5"
"plugin.Autopilot.autoPerformAction ()","0.036 ms (0%)","0.0 ms (0%)","0.037 ms (0%)","0.0 ms (0%)","8"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.186 ms (0%)","0.0 ms (0%)","2.22 ms (0%)","0.0 ms (0%)","534"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.076 ms (0%)","0.0 ms (0%)","0.186 ms (0%)","0.0 ms (0%)","534"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.013 ms (0%)","0.0 ms (0%)","0.013 ms (0%)","0.0 ms (0%)","122"
"org.openqa.selenium.By.xpath (String)","0.090 ms (0%)","0.0 ms (0%)","0.109 ms (0%)","0.0 ms (0%)","21"
"org.openqa.selenium.By.tagName (String)","0.052 ms (0%)","0.0 ms (0%)","0.058 ms (0%)","0.0 ms (0%)","16"
"plugin.MimicActions.updateSuggestions ()","0.046 ms (0%)","0.0 ms (0%)","0.778 ms (0%)","0.0 ms (0%)","5"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","2,641 ms (3.6%)","0.0 ms (0%)","2,666 ms (2%)","0.0 ms (0%)","323"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.346 ms (0%)","0.0 ms (0%)","2,668 ms (2%)","0.0 ms (0%)","323"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.021 ms (0%)","0.0 ms (0%)","775 ms (0.6%)","12.9 ms (0.8%)","25"
"org.openqa.selenium.remote.service.DriverCommandExecutor.execute (org.openqa.selenium.remote.Command)","0.245 ms (0%)","0.0 ms (0%)","3,292 ms (2.4%)","7.91 ms (0.5%)","323"
"org.openqa.selenium.remote.service.DriverCommandExecutor.invokeExecute (org.openqa.selenium.remote.Command)","0.116 ms (0%)","0.0 ms (0%)","3,292 ms (2.4%)","7.97 ms (0.5%)","323"
"org.openqa.selenium.remote.Command.getName ()","0.142 ms (0%)","0.0 ms (0%)","0.142 ms (0%)","0.0 ms (0%)","3,876"
"org.openqa.selenium.remote.Command.getParameters ()","0.077 ms (0%)","0.0 ms (0%)","0.077 ms (0%)","0.0 ms (0%)","323"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","7.41 ms (0%)","0.0 ms (0%)","12.6 ms (0%)","0.0 ms (0%)","323"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","5.65 ms (0%)","0.0 ms (0%)","5.65 ms (0%)","0.0 ms (0%)","323"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","2.25 ms (0%)","0.0 ms (0%)","2.25 ms (0%)","0.0 ms (0%)","969"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","2.45 ms (0%)","0.0 ms (0%)","3.45 ms (0%)","0.0 ms (0%)","969"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.167 ms (0%)","0.0 ms (0%)","0.991 ms (0%)","0.0 ms (0%)","969"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.411 ms (0%)","0.0 ms (0%)","0.532 ms (0%)","0.0 ms (0%)","176"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","2.42 ms (0%)","0.0 ms (0%)","6.82 ms (0%)","0.0 ms (0%)","323"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.458 ms (0%)","0.0 ms (0%)","0.795 ms (0%)","0.0 ms (0%)","922"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.301 ms (0%)","0.0 ms (0%)","0.301 ms (0%)","0.0 ms (0%)","646"
"org.openqa.selenium.json.JsonOutput.lambda$new$1 (Appendable, String)","0.467 ms (0%)","0.0 ms (0%)","0.467 ms (0%)","0.0 ms (0%)","3,696"
"org.openqa.selenium.json.JsonOutput.name (String)","0.114 ms (0%)","0.0 ms (0%)","2.35 ms (0%)","0.0 ms (0%)","534"
"org.openqa.selenium.json.JsonOutput.append (String)","0.157 ms (0%)","0.0 ms (0%)","0.395 ms (0%)","0.0 ms (0%)","620"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","12.4 ms (0%)","0.0 ms (0%)","12.6 ms (0%)","0.0 ms (0%)","5,009"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.068 ms (0%)","0.0 ms (0%)","76.7 ms (0.1%)","0.0 ms (0%)","176"
"org.openqa.selenium.json.JsonOutput.close ()","0.127 ms (0%)","0.0 ms (0%)","0.127 ms (0%)","0.0 ms (0%)","176"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","4.31 ms (0%)","0.0 ms (0%)","76.6 ms (0.1%)","0.0 ms (0%)","932"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.327 ms (0%)","0.0 ms (0%)","0.382 ms (0%)","0.0 ms (0%)","144"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.283 ms (0%)","0.0 ms (0%)","0.293 ms (0%)","0.0 ms (0%)","144"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.802 ms (0%)","0.0 ms (0%)","1.13 ms (0%)","0.0 ms (0%)","302"
"org.openqa.selenium.json.JsonOutput.endObject ()","1.0 ms (0%)","0.0 ms (0%)","1.3 ms (0%)","0.0 ms (0%)","302"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.010 ms (0%)","0.0 ms (0%)","0.026 ms (0%)","0.0 ms (0%)","25"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.210 ms (0%)","0.0 ms (0%)","46.5 ms (0%)","0.0 ms (0%)","451"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","20.7 ms (0%)","0.0 ms (0%)","20.7 ms (0%)","0.0 ms (0%)","812,015"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.073 ms (0%)","0.0 ms (0%)","4.9 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.asString (Object)","26.6 ms (0%)","0.0 ms (0%)","47.4 ms (0%)","0.0 ms (0%)","985"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.043 ms (0%)","0.0 ms (0%)","2.82 ms (0%)","0.0 ms (0%)","446"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.003 ms (0%)","0.0 ms (0%)","4.9 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","2.61 ms (0%)","0.0 ms (0%)","15.5 ms (0%)","0.0 ms (0%)","9,001"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.039 ms (0%)","0.0 ms (0%)","2.71 ms (0%)","0.0 ms (0%)","446"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.157 ms (0%)","0.0 ms (0%)","7.33 ms (0%)","0.0 ms (0%)","456"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.025 ms (0%)","0.0 ms (0%)","0.025 ms (0%)","0.0 ms (0%)","212"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.216 ms (0%)","0.0 ms (0%)","63.8 ms (0%)","0.0 ms (0%)","534"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","1.13 ms (0%)","0.0 ms (0%)","10.1 ms (0%)","0.0 ms (0%)","144"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.037 ms (0%)","0.0 ms (0%)","8.44 ms (0%)","0.0 ms (0%)","212"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","1.87 ms (0%)","0.0 ms (0%)","67.0 ms (0%)","0.0 ms (0%)","302"
"org.openqa.selenium.json.BooleanCoercer.test (Class)","0.006 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","1"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","2.59 ms (0%)","0.0 ms (0%)","328 ms (0.2%)","0.0 ms (0%)","575"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","0.472 ms (0%)","0.0 ms (0%)","2.76 ms (0%)","0.0 ms (0%)","3,160"
"com.symatiq.widgets.Widget.coveredPercent (String, boolean)","0.005 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.widgets.Widget.getArea ()","3.61 ms (0%)","0.0 ms (0%)","3.61 ms (0%)","0.0 ms (0%)","197,360"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.252 ms (0%)","0.0 ms (0%)","0.252 ms (0%)","0.0 ms (0%)","4,514"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.397 ms (0%)","0.0 ms (0%)","482 ms (0.4%)","14.4 ms (0.9%)","803"
