"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.077 ms (0%)","0.0 ms (0%)","0.269 ms (0%)","0.0 ms (0%)","184"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.413 ms (0%)","0.0 ms (0%)","2.44 ms (0%)","0.0 ms (0%)","3,543"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.29 ms (0%)","0.0 ms (0%)","551 ms (0.4%)","0.0 ms (0%)","1,956"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$4 (java.lang.reflect.Type, org.openqa.selenium.json.TypeCoercer)","0.036 ms (0%)","0.0 ms (0%)","0.108 ms (0%)","0.0 ms (0%)","16"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$5 (java.lang.reflect.Type, org.openqa.selenium.json.TypeCoercer)","0.003 ms (0%)","0.0 ms (0%)","0.124 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$7 (java.util.function.BiFunction)","0.075 ms (0%)","0.0 ms (0%)","0.075 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.coerce (org.openqa.selenium.json.JsonInput, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","1.93 ms (0%)","0.0 ms (0%)","552 ms (0.4%)","0.0 ms (0%)","1,956"
"org.openqa.selenium.json.JsonTypeCoercer.buildCoercer (java.lang.reflect.Type)","0.578 ms (0%)","0.0 ms (0%)","0.887 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","0.459 ms (0%)","0.0 ms (0%)","0.459 ms (0%)","0.0 ms (0%)","452"
"com.symatiq.states.AppState.getMetadata (String)","0.769 ms (0%)","0.0 ms (0%)","0.769 ms (0%)","0.0 ms (0%)","5,665"
"com.symatiq.states.AppState.getVisibleWidgets ()","2.25 ms (0%)","0.0 ms (0%)","2.25 ms (0%)","0.0 ms (0%)","5,645"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.022 ms (0%)","0.0 ms (0%)","0.022 ms (0%)","0.0 ms (0%)","33"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.012 ms (0%)","0.0 ms (0%)","0.849 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.582 ms (0%)","0.0 ms (0%)","0.777 ms (0%)","0.0 ms (0%)","30"
"com.symatiq.states.AppState.containsProductVersion (String)","0.546 ms (0%)","0.0 ms (0%)","0.546 ms (0%)","0.0 ms (0%)","8,450"
"com.symatiq.states.AppState.getStateCount ()","0.019 ms (0%)","0.0 ms (0%)","0.229 ms (0%)","0.0 ms (0%)","20"
"com.symatiq.states.AppState.getUniqueId ()","1.48 ms (0%)","0.0 ms (0%)","1.48 ms (0%)","0.0 ms (0%)","15,584"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.addProductVersion (String)","0.003 ms (0%)","0.0 ms (0%)","0.012 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","3.0 ms (0%)","0.0 ms (0%)","5.64 ms (0%)","0.0 ms (0%)","930"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.209 ms (0%)","0.0 ms (0%)","5.85 ms (0%)","0.0 ms (0%)","930"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.025 ms (0%)","0.0 ms (0%)","0.992 ms (0%)","0.0 ms (0%)","23"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.002 ms (0%)","0.0 ms (0%)","0.034 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","3.33 ms (0%)","0.0 ms (0%)","3.33 ms (0%)","0.0 ms (0%)","953"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","1.12 ms (0%)","0.0 ms (0%)","1.90 ms (0%)","0.0 ms (0%)","929"
"com.symatiq.states.AppState.getCurrentPath ()","0.016 ms (0%)","0.0 ms (0%)","0.016 ms (0%)","0.0 ms (0%)","10"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.565 ms (0%)","0.0 ms (0%)","0.565 ms (0%)","0.0 ms (0%)","3,414"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","5"
"com.symatiq.states.AppState.getAllWidgets ()","3.7 ms (0%)","0.0 ms (0%)","3.7 ms (0%)","0.0 ms (0%)","2,713"
"com.symatiq.states.AppState.coveredPercent (String)","0.382 ms (0%)","0.0 ms (0%)","3.54 ms (0%)","0.0 ms (0%)","930"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","0.601 ms (0%)","0.0 ms (0%)","3.16 ms (0%)","0.0 ms (0%)","930"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","1.89 ms (0%)","0.0 ms (0%)","4.43 ms (0%)","0.0 ms (0%)","5,630"
"com.symatiq.states.AppState.getIssues ()","1.42 ms (0%)","0.0 ms (0%)","1.42 ms (0%)","0.0 ms (0%)","1,885"
"com.symatiq.states.AppState.getVisibleActions ()","6.0 ms (0%)","0.0 ms (0%)","6.0 ms (0%)","0.0 ms (0%)","7,835"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.260 ms (0%)","0.0 ms (0%)","0.826 ms (0%)","0.0 ms (0%)","28"
"com.symatiq.states.AppState.isHome ()","0.300 ms (0%)","0.0 ms (0%)","0.300 ms (0%)","0.0 ms (0%)","5,916"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.165 ms (0%)","0.0 ms (0%)","0.165 ms (0%)","0.0 ms (0%)","28"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","1.5 ms (0%)","0.0 ms (0%)","4.36 ms (0%)","0.0 ms (0%)","4,031"
"com.symatiq.states.AppState.getLeafCount ()","0.479 ms (0%)","0.0 ms (0%)","4.85 ms (0%)","0.0 ms (0%)","1,885"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.042 ms (0%)","0.0 ms (0%)","0.207 ms (0%)","0.0 ms (0%)","60"
"com.symatiq.states.AppState.containIssues ()","0.335 ms (0%)","0.0 ms (0%)","1.75 ms (0%)","0.0 ms (0%)","1,885"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.052 ms (0%)","0.0 ms (0%)","0.052 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.678 ms (0%)","0.0 ms (0%)","1.29 ms (0%)","0.0 ms (0%)","670"
