"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"plugin.SeleniumPlugin.distanceScore (java.awt.Rectangle, java.awt.Rectangle, int, int)","0.155 ms (0%)","0.0 ms (0%)","0.155 ms (0%)","0.0 ms (0%)","1,817"
"plugin.SeleniumPlugin.isButton (String, String, String)","0.089 ms (0%)","0.0 ms (0%)","0.089 ms (0%)","0.0 ms (0%)","1,817"
"plugin.SeleniumPlugin.diffScore (int, int, int, int)","3.76 ms (0%)","0.0 ms (0%)","3.76 ms (0%)","0.0 ms (0%)","157,834"
"plugin.SeleniumPlugin.getTypeWidget (java.awt.Point, String)","0.008 ms (0%)","0.0 ms (0%)","0.865 ms (0%)","0.0 ms (0%)","1"
"plugin.SeleniumPlugin.getTypeWidget (java.awt.Point)","0.001 ms (0%)","0.0 ms (0%)","0.778 ms (0%)","0.0 ms (0%)","1"
"plugin.SeleniumPlugin.bothContainsValue (String, String)","0.673 ms (0%)","0.0 ms (0%)","0.673 ms (0%)","0.0 ms (0%)","21,804"
"plugin.SeleniumPlugin.getVisibleText (com.symatiq.widgets.Widget)","2.93 ms (0%)","0.0 ms (0%)","5.19 ms (0%)","4.64 ms (0.5%)","18,761"
"plugin.SeleniumPlugin.compareNeighbors (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget, int)","1.0 ms (0%)","0.0 ms (0%)","44.4 ms (0%)","0.0 ms (0%)","1,817"
"plugin.SeleniumPlugin.bestNeighborScore (com.symatiq.states.Neighbor, java.util.List, int)","1.80 ms (0%)","0.0 ms (0%)","43.2 ms (0%)","0.0 ms (0%)","10,350"
"plugin.SeleniumPlugin.neighborScore (com.symatiq.states.Neighbor, com.symatiq.states.Neighbor, int)","7.0 ms (0%)","0.0 ms (0%)","41.4 ms (0%)","0.0 ms (0%)","38,550"
"plugin.SeleniumPlugin.getPathScore (String, String, int)","0.814 ms (0%)","0.0 ms (0%)","0.814 ms (0%)","0.0 ms (0%)","1,817"
"plugin.SeleniumPlugin.addCheckWidget (com.symatiq.widgets.Widget, java.util.List, String, String, String)","1.85 ms (0%)","0.0 ms (0%)","4.70 ms (0%)","0.0 ms (0%)","4,780"
"plugin.SeleniumPlugin.containsNeighbor (java.util.List, int, int, int, int)","0.803 ms (0%)","0.0 ms (0%)","0.803 ms (0%)","0.0 ms (0%)","18,978"
"plugin.SeleniumPlugin.isValidText (String)","1.39 ms (0%)","0.0 ms (0%)","1.39 ms (0%)","0.0 ms (0%)","25,145"
"plugin.SeleniumPlugin.addPageContent (java.util.List)","0.357 ms (0%)","0.0 ms (0%)","0.399 ms (0%)","0.0 ms (0%)","44"
"plugin.SeleniumPlugin.object2Long (Object)","2.29 ms (0%)","0.0 ms (0%)","2.29 ms (0%)","0.0 ms (0%)","81,840"
"plugin.SeleniumPlugin.addContains (com.symatiq.widgets.Widget, java.util.List)","4.83 ms (0%)","0.0 ms (0%)","5.56 ms (0%)","0.0 ms (0%)","6,876"
"plugin.SeleniumPlugin.addNeighbors (com.symatiq.widgets.Widget, java.util.List)","38.3 ms (0%)","0.0 ms (0%)","119 ms (0%)","0.0 ms (0%)","6,876"
"plugin.SeleniumPlugin.object2String (Object)","8.49 ms (0%)","0.0 ms (0%)","8.49 ms (0%)","0.0 ms (0%)","347,820"
"plugin.SeleniumPlugin.findWebElementInt (com.symatiq.widgets.Widget)","0.018 ms (0%)","0.0 ms (0%)","46.3 ms (0%)","0.0 ms (0%)","3"
"plugin.SeleniumPlugin.findClosest (java.awt.Rectangle, java.awt.Rectangle)","24.6 ms (0%)","0.0 ms (0%)","24.6 ms (0%)","0.0 ms (0%)","954,478"
"plugin.SeleniumPlugin.typeSeleniumKeyTag (org.openqa.selenium.WebElement, String, StringBuffer)","0.008 ms (0%)","0.0 ms (0%)","0.008 ms (0%)","0.0 ms (0%)","7"
"org.openqa.selenium.remote.ElementLocation$ElementFinder.massage (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.WebElement, org.openqa.selenium.By)","0.016 ms (0%)","0.0 ms (0%)","0.107 ms (0%)","0.0 ms (0%)","3"
"com.symatiq.extension.PluginThreads$CallMethodThread.run ()","0.036 ms (0%)","0.0 ms (0%)","2.62 ms (0%)","0.0 ms (0%)","45"
"org.openqa.selenium.json.JsonOutput$Root.write (String)","0.072 ms (0%)","0.0 ms (0%)","0.265 ms (0%)","0.0 ms (0%)","144"
"com.symatiq.actions.MoveAction.clone (com.symatiq.actions.MoveAction)","0.800 ms (0%)","0.0 ms (0%)","4.9 ms (0%)","0.0 ms (0%)","9,138"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$0 (Number)","0.089 ms (0%)","0.0 ms (0%)","0.089 ms (0%)","0.0 ms (0%)","88"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.969 ms (0%)","0.0 ms (0%)","1,910 ms (0.6%)","0.0 ms (0%)","755"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","0.362 ms (0%)","0.0 ms (0%)","0.362 ms (0%)","0.0 ms (0%)","191"
"org.openqa.selenium.json.JsonTypeCoercer.coerce (org.openqa.selenium.json.JsonInput, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","1.26 ms (0%)","0.0 ms (0%)","1,911 ms (0.6%)","0.0 ms (0%)","755"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.719 ms (0%)","0.0 ms (0%)","0.924 ms (0%)","0.0 ms (0%)","37"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.013 ms (0%)","0.0 ms (0%)","1.0 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.getMetadata (String)","0.934 ms (0%)","0.0 ms (0%)","0.934 ms (0%)","0.0 ms (0%)","8,201"
"com.symatiq.states.AppState.getVisibleWidgets ()","4.10 ms (0%)","0.0 ms (0%)","4.10 ms (0%)","0.0 ms (0%)","8,179"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.045 ms (0%)","0.0 ms (0%)","0.045 ms (0%)","0.0 ms (0%)","60"
"com.symatiq.states.AppState.containsProductVersion (String)","0.677 ms (0%)","0.0 ms (0%)","0.677 ms (0%)","0.0 ms (0%)","12,233"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","1.49 ms (0%)","0.0 ms (0%)","2.54 ms (0%)","0.0 ms (0%)","857"
"com.symatiq.states.AppState.replaceSuggestedWidgets (java.util.List, String)","0.003 ms (0%)","0.0 ms (0%)","0.014 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.AppState.replaceHiddenWidgets (java.util.List, String)","0.050 ms (0%)","0.0 ms (0%)","2.13 ms (0%)","0.0 ms (0%)","44"
"com.symatiq.states.AppState.coveredPagesPercent (String)","0.265 ms (0%)","0.0 ms (0%)","8.55 ms (0%)","0.0 ms (0%)","857"
"com.symatiq.states.AppState.coveredPagesPercent (String, boolean)","3.53 ms (0%)","0.0 ms (0%)","8.28 ms (0%)","0.0 ms (0%)","857"
"com.symatiq.states.AppState.getNonHiddenWidgets ()","4.24 ms (0%)","0.0 ms (0%)","4.24 ms (0%)","0.0 ms (0%)","901"
"com.symatiq.states.AppState.getUniqueId ()","2.37 ms (0%)","0.0 ms (0%)","2.37 ms (0%)","0.0 ms (0%)","37,474"
"com.symatiq.states.AppState.addProductVersion (String)","0.005 ms (0%)","0.0 ms (0%)","0.020 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.getStateCount ()","0.041 ms (0%)","0.0 ms (0%)","0.363 ms (0%)","0.0 ms (0%)","33"
"com.symatiq.states.AppState.getCurrentPath ()","0.014 ms (0%)","0.0 ms (0%)","0.014 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","1.23 ms (0%)","0.0 ms (0%)","1.23 ms (0%)","0.0 ms (0%)","6,876"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.029 ms (0%)","0.0 ms (0%)","0.029 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.states.AppState.getAllWidgets ()","4.15 ms (0%)","0.0 ms (0%)","4.15 ms (0%)","0.0 ms (0%)","2,525"
"com.symatiq.states.AppState.coveredPercent (String)","0.326 ms (0%)","0.0 ms (0%)","5.13 ms (0%)","0.0 ms (0%)","857"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","0.752 ms (0%)","0.0 ms (0%)","4.81 ms (0%)","0.0 ms (0%)","857"
"com.symatiq.states.AppState.covered (String, java.util.IdentityHashMap, java.util.List, java.util.List, boolean)","3.58 ms (0%)","0.0 ms (0%)","7.88 ms (0%)","0.0 ms (0%)","8,150"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.502 ms (0%)","0.0 ms (0%)","1.73 ms (0%)","0.0 ms (0%)","45"
"com.symatiq.states.AppState.getIssues ()","2.70 ms (0%)","0.0 ms (0%)","2.70 ms (0%)","0.0 ms (0%)","3,218"
"com.symatiq.states.AppState.isHome ()","0.616 ms (0%)","0.0 ms (0%)","0.616 ms (0%)","0.0 ms (0%)","13,686"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.364 ms (0%)","0.0 ms (0%)","0.364 ms (0%)","0.0 ms (0%)","45"
"com.symatiq.states.AppState.getVisibleActions ()","14.4 ms (0%)","0.0 ms (0%)","14.4 ms (0%)","0.0 ms (0%)","15,504"
"com.symatiq.states.AppState.getBookmarks ()","0.013 ms (0%)","0.0 ms (0%)","0.147 ms (0%)","0.0 ms (0%)","12"
"com.symatiq.states.AppState.getBookmarks (java.util.List, java.util.IdentityHashMap)","0.017 ms (0%)","0.0 ms (0%)","0.133 ms (0%)","0.0 ms (0%)","12"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.097 ms (0%)","0.0 ms (0%)","0.316 ms (0%)","0.0 ms (0%)","104"
"com.symatiq.states.AppState.containIssues ()","0.509 ms (0%)","0.0 ms (0%)","3.21 ms (0%)","0.0 ms (0%)","3,218"
"com.symatiq.states.AppState.getLeafCount ()","0.617 ms (0%)","0.0 ms (0%)","11.8 ms (0%)","0.0 ms (0%)","3,218"
"com.symatiq.states.AppState.getLeafCount (java.util.IdentityHashMap)","2.46 ms (0%)","0.0 ms (0%)","11.2 ms (0%)","0.0 ms (0%)","10,468"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.063 ms (0%)","0.0 ms (0%)","0.063 ms (0%)","0.0 ms (0%)","9"
"org.openqa.selenium.logging.CompositeLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.748 ms (0%)","0.0 ms (0%)","1.23 ms (0%)","0.0 ms (0%)","376"
"com.symatiq.extension.PluginThreads.callMethod (String, String, com.symatiq.actions.Action)","1.17 ms (0%)","0.0 ms (0%)","254 ms (0.1%)","0.0 ms (0%)","75"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.Graphics)","39.0 ms (0%)","0.0 ms (0%)","2,336 ms (0.8%)","0.0 ms (0%)","9,427"
"com.symatiq.extension.PluginThreads.callMethod (String, String, java.awt.image.BufferedImage)","0.021 ms (0%)","0.0 ms (0%)","0.065 ms (0%)","0.0 ms (0%)","44"
"com.symatiq.extension.PluginThreads.callMethod (String, String)","3.77 ms (0%)","0.0 ms (0%)","6,124 ms (2%)","0.0 ms (0%)","133"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String, com.symatiq.actions.Action)","7.14 ms (0%)","0.0 ms (0%)","7.14 ms (0%)","0.0 ms (0%)","210"
"com.symatiq.extension.PluginThreads.startCallMethodThread (String, String)","6.64 ms (0%)","0.0 ms (0%)","6.64 ms (0%)","0.0 ms (0%)","163"
"com.symatiq.Scout$MyMouseListener.mousePressed (java.awt.event.MouseEvent)","0.459 ms (0%)","0.0 ms (0%)","0.459 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.Scout$MyMouseListener.mouseReleased (java.awt.event.MouseEvent)","0.632 ms (0%)","0.0 ms (0%)","2.81 ms (0%)","0.0 ms (0%)","13"
"com.symatiq.Scout$MyMouseListener.mouseExited (java.awt.event.MouseEvent)","0.029 ms (0%)","0.0 ms (0%)","0.029 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.Scout$MyMouseListener.mouseMoved (java.awt.event.MouseEvent)","11.3 ms (0%)","0.0 ms (0%)","11.3 ms (0%)","0.0 ms (0%)","760"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (Object)","0.090 ms (0%)","0.0 ms (0%)","1,933 ms (0.6%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.codec.w3c.W3CHttpResponseCodec.decode (org.openqa.selenium.remote.http.HttpResponse)","5.26 ms (0%)","0.0 ms (0%)","1,932 ms (0.6%)","0.0 ms (0%)","188"
"org.openqa.selenium.json.JsonInputIterator.hasNext ()","0.143 ms (0%)","0.0 ms (0%)","1.2 ms (0%)","0.0 ms (0%)","382"
"org.openqa.selenium.json.JsonInputIterator.next ()","0.043 ms (0%)","0.0 ms (0%)","0.043 ms (0%)","0.0 ms (0%)","191"
"org.openqa.selenium.json.JsonInputIterator.asStream ()","0.268 ms (0%)","0.0 ms (0%)","0.268 ms (0%)","0.0 ms (0%)","191"
"com.symatiq.Scout$RemoteKeyListener.keyPressed (java.awt.event.KeyEvent)","0.671 ms (0%)","0.0 ms (0%)","6.15 ms (0%)","0.0 ms (0%)","30"
"plugin.Autopilot.updateState ()","0.025 ms (0%)","0.0 ms (0%)","0.051 ms (0%)","0.0 ms (0%)","9"
"plugin.Autopilot.changeState ()","0.024 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","2"
"plugin.Autopilot.autoPerformAction ()","0.018 ms (0%)","0.0 ms (0%)","0.020 ms (0%)","0.0 ms (0%)","9"
"org.openqa.selenium.json.JsonOutput$JsonObject.name (String)","0.147 ms (0%)","0.0 ms (0%)","1.61 ms (0%)","0.0 ms (0%)","302"
"org.openqa.selenium.json.JsonOutput$JsonObject.write (String)","0.069 ms (0%)","0.0 ms (0%)","0.146 ms (0%)","0.0 ms (0%)","302"
"org.openqa.selenium.remote.Dialect$1.getEncodedElementKey ()","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.By.xpath (String)","0.035 ms (0%)","0.0 ms (0%)","0.040 ms (0%)","0.0 ms (0%)","3"
"plugin.MimicActions.updateSuggestions ()","0.049 ms (0%)","0.0 ms (0%)","0.197 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute0 (org.openqa.selenium.remote.http.HttpRequest)","3,431 ms (1.8%)","0.0 ms (0%)","3,448 ms (1.1%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.http.jdk.JdkHttpClient.execute (org.openqa.selenium.remote.http.HttpRequest)","0.263 ms (0%)","0.0 ms (0%)","3,450 ms (1.1%)","0.0 ms (0%)","188"
"com.symatiq.extension.PluginThreads$CallActionMethodThread.run ()","0.044 ms (0%)","0.0 ms (0%)","254 ms (0.1%)","0.0 ms (0%)","75"
"org.openqa.selenium.remote.service.DriverCommandExecutor.invokeExecute (org.openqa.selenium.remote.Command)","0.104 ms (0%)","0.0 ms (0%)","5,466 ms (1.8%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.service.DriverCommandExecutor.execute (org.openqa.selenium.remote.Command)","0.222 ms (0%)","0.0 ms (0%)","5,467 ms (1.8%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.Command.getName ()","0.127 ms (0%)","0.0 ms (0%)","0.127 ms (0%)","0.0 ms (0%)","2,256"
"org.openqa.selenium.remote.Command.getParameters ()","0.046 ms (0%)","0.0 ms (0%)","0.046 ms (0%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createResponse (java.net.http.HttpResponse)","1.53 ms (0%)","0.0 ms (0%)","4.82 ms (0%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.getRawUri (org.openqa.selenium.remote.http.HttpRequest)","1.92 ms (0%)","0.0 ms (0%)","1.92 ms (0%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.createRequest (org.openqa.selenium.remote.http.HttpRequest, org.openqa.selenium.remote.http.HttpMethod, java.net.URI)","5.43 ms (0%)","0.0 ms (0%)","9.94 ms (0%)","0.0 ms (0%)","188"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.notChunkingBodyPublisher (org.openqa.selenium.remote.http.HttpRequest)","0.364 ms (0%)","0.0 ms (0%)","0.432 ms (0%)","0.0 ms (0%)","144"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$4 (org.openqa.selenium.remote.http.HttpResponse, String, java.util.List)","1.47 ms (0%)","0.0 ms (0%)","2.45 ms (0%)","0.0 ms (0%)","564"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createResponse$3 (org.openqa.selenium.remote.http.HttpResponse, String, String)","0.203 ms (0%)","0.0 ms (0%)","0.975 ms (0%)","0.0 ms (0%)","564"
"org.openqa.selenium.remote.http.jdk.JdkHttpMessages.lambda$createRequest$2 (java.net.http.HttpRequest.Builder, String, String)","2.6 ms (0%)","0.0 ms (0%)","2.6 ms (0%)","0.0 ms (0%)","564"
"org.openqa.selenium.json.JsonOutput$Node.write (String)","0.305 ms (0%)","0.0 ms (0%)","0.434 ms (0%)","0.0 ms (0%)","457"
"org.openqa.selenium.logging.StoringLocalLogs.addEntry (String, org.openqa.selenium.logging.LogEntry)","0.243 ms (0%)","0.0 ms (0%)","0.243 ms (0%)","0.0 ms (0%)","376"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.770 ms (0%)","0.0 ms (0%)","0.839 ms (0%)","0.0 ms (0%)","150"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.583 ms (0%)","0.0 ms (0%)","0.861 ms (0%)","0.0 ms (0%)","150"
"org.openqa.selenium.json.JsonOutput.asString (Object)","18.9 ms (0%)","0.0 ms (0%)","31.4 ms (0%)","0.0 ms (0%)","463"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.031 ms (0%)","0.0 ms (0%)","2.89 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.112 ms (0%)","0.0 ms (0%)","5.45 ms (0%)","0.0 ms (0%)","293"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","1.98 ms (0%)","0.0 ms (0%)","14.2 ms (0%)","0.0 ms (0%)","5,462"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.043 ms (0%)","0.0 ms (0%)","4.81 ms (0%)","0.0 ms (0%)","291"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","12.4 ms (0%)","0.0 ms (0%)","12.4 ms (0%)","0.0 ms (0%)","505,529"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.0 ms (0%)","0.0 ms (0%)","2.99 ms (0%)","0.0 ms (0%)","11"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.036 ms (0%)","0.0 ms (0%)","1.90 ms (0%)","0.0 ms (0%)","291"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.162 ms (0%)","0.0 ms (0%)","42.5 ms (0%)","0.0 ms (0%)","302"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","1.7 ms (0%)","0.0 ms (0%)","4.60 ms (0%)","0.0 ms (0%)","141"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.005 ms (0%)","0.0 ms (0%)","2.90 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","1.58 ms (0%)","0.0 ms (0%)","45.8 ms (0%)","0.0 ms (0%)","150"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","11"
"org.openqa.selenium.json.JsonOutput.name (String)","0.097 ms (0%)","0.0 ms (0%)","1.72 ms (0%)","0.0 ms (0%)","302"
"org.openqa.selenium.json.JsonOutput.append (String)","0.114 ms (0%)","0.0 ms (0%)","0.267 ms (0%)","0.0 ms (0%)","307"
"org.openqa.selenium.json.JsonOutput.getMethod (Class, String)","11.9 ms (0%)","0.0 ms (0%)","12.0 ms (0%)","0.0 ms (0%)","3,481"
"org.openqa.selenium.json.JsonOutput.write (Object, int)","0.075 ms (0%)","0.0 ms (0%)","57.9 ms (0%)","0.0 ms (0%)","144"
"org.openqa.selenium.json.JsonOutput.close ()","0.106 ms (0%)","0.0 ms (0%)","0.106 ms (0%)","0.0 ms (0%)","144"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","4.52 ms (0%)","0.0 ms (0%)","57.8 ms (0%)","0.0 ms (0%)","459"
