"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"com.symatiq.widgets.Widget.compare (com.symatiq.widgets.Widget.Comparator, String, String)","0.226 ms (0%)","0.0 ms (0%)","0.271 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.widgets.Widget.isValid (String)","0.046 ms (0%)","0.0 ms (0%)","0.391 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.widgets.Widget.isCloneOrMutation (com.symatiq.widgets.Widget)","0.142 ms (0%)","0.0 ms (0%)","0.142 ms (0%)","0.0 ms (0%)","5,562"
"com.symatiq.widgets.Widget.splitString (String, String)","0.049 ms (0%)","0.0 ms (0%)","0.049 ms (0%)","0.0 ms (0%)","45"
"com.symatiq.widgets.Widget.getArea ()","6.30 ms (0%)","0.0 ms (0%)","6.30 ms (0%)","0.0 ms (0%)","338,374"
"com.symatiq.widgets.Widget.isFloatOrCurrency (String)","0.018 ms (0%)","0.0 ms (0%)","0.018 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.widgets.Widget.evaluateParameter (String)","0.023 ms (0%)","0.0 ms (0%)","0.023 ms (0%)","0.0 ms (0%)","18"
"org.openqa.selenium.json.StringCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.284 ms (0%)","0.0 ms (0%)","1,775 ms (0.6%)","0.0 ms (0%)","289"
"org.openqa.selenium.remote.ElementLocation.findElement (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.026 ms (0%)","0.0 ms (0%)","12.8 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.256 ms (0%)","0.0 ms (0%)","0.440 ms (0%)","0.0 ms (0%)","360"
"org.openqa.selenium.remote.http.Contents$1.get ()","0.182 ms (0%)","0.0 ms (0%)","0.182 ms (0%)","0.0 ms (0%)","360"
"org.openqa.selenium.remote.http.Contents$1.length ()","0.018 ms (0%)","0.0 ms (0%)","0.018 ms (0%)","0.0 ms (0%)","146"
"org.openqa.selenium.json.JsonInput.hasNext ()","0.343 ms (0%)","0.0 ms (0%)","0.893 ms (0%)","0.0 ms (0%)","390"
"org.openqa.selenium.json.JsonInput.read (String, java.util.function.Function)","0.021 ms (0%)","0.0 ms (0%)","0.028 ms (0%)","0.0 ms (0%)","7"
"org.openqa.selenium.json.JsonInput.close ()","0.116 ms (0%)","0.0 ms (0%)","0.116 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.json.JsonInput.peek ()","0.626 ms (0%)","0.0 ms (0%)","1.79 ms (0%)","0.0 ms (0%)","2,512"
"org.openqa.selenium.json.JsonInput.readString ()","592 ms (0.3%)","0.0 ms (0%)","1,774 ms (0.6%)","0.0 ms (0%)","289"
"org.openqa.selenium.json.JsonInput.expect (org.openqa.selenium.json.JsonType)","0.309 ms (0%)","0.0 ms (0%)","0.792 ms (0%)","0.0 ms (0%)","778"
"org.openqa.selenium.json.JsonInput.beginObject ()","0.260 ms (0%)","0.0 ms (0%)","0.518 ms (0%)","0.0 ms (0%)","195"
"org.openqa.selenium.json.JsonInput.nextName ()","0.141 ms (0%)","0.0 ms (0%)","0.703 ms (0%)","0.0 ms (0%)","195"
"org.openqa.selenium.json.JsonInput.endObject ()","0.192 ms (0%)","0.0 ms (0%)","0.456 ms (0%)","0.0 ms (0%)","195"
"org.openqa.selenium.json.JsonInput.skipWhitespace (org.openqa.selenium.json.Input)","0.465 ms (0%)","0.0 ms (0%)","1.7 ms (0%)","0.0 ms (0%)","3,104"
"org.openqa.selenium.json.JsonInput.isReadingName ()","0.053 ms (0%)","0.0 ms (0%)","0.053 ms (0%)","0.0 ms (0%)","1,254"
"org.openqa.selenium.json.JsonInput.lambda$nextNull$0 (String)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","7"
"org.openqa.selenium.json.JsonInput.readEscape (StringBuilder)","37.8 ms (0%)","0.0 ms (0%)","86.5 ms (0%)","7.1 ms (0.6%)","778,398"
"org.openqa.selenium.json.JsonInput.nextString ()","0.104 ms (0%)","0.0 ms (0%)","1,774 ms (0.6%)","0.0 ms (0%)","94"
"org.openqa.selenium.json.JsonInput.nextNull ()","0.270 ms (0%)","0.0 ms (0%)","0.311 ms (0%)","0.0 ms (0%)","7"
"org.openqa.selenium.json.JsonInput.nextNumber ()","0.768 ms (0%)","0.0 ms (0%)","0.878 ms (0%)","0.0 ms (0%)","92"
"org.openqa.selenium.remote.DriverCommand.EXECUTE_SCRIPT (String, java.util.List)","0.757 ms (0%)","0.0 ms (0%)","0.757 ms (0%)","0.0 ms (0%)","143"
"org.openqa.selenium.remote.DriverCommand.ACTIONS (java.util.Collection)","0.007 ms (0%)","0.0 ms (0%)","0.007 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.DriverCommand.FIND_ELEMENT (String, Object)","0.012 ms (0%)","0.0 ms (0%)","0.012 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.logging.profiler.HttpProfilerLogEntry.constructMessage (org.openqa.selenium.logging.profiler.EventType, String, boolean)","2.98 ms (0%)","0.0 ms (0%)","2.98 ms (0%)","0.0 ms (0%)","385"
"org.openqa.selenium.logging.HandlerBasedLocalLogs.getAvailableLogTypes ()","0.249 ms (0%)","0.0 ms (0%)","0.249 ms (0%)","0.0 ms (0%)","385"
"org.openqa.selenium.internal.Require$ArgumentChecker.nonNull (String, Object[])","0.015 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","194"
"org.openqa.selenium.OutputType$3.save (byte[])","36.6 ms (0%)","0.0 ms (0%)","36.6 ms (0%)","0.0 ms (0%)","46"
"org.openqa.selenium.OutputType$3.convertFromBase64Png (String)","0.101 ms (0%)","0.0 ms (0%)","42.4 ms (0%)","0.0 ms (0%)","46"
"org.openqa.selenium.OutputType$3.convertFromBase64Png (String)","0.025 ms (0%)","0.0 ms (0%)","42.4 ms (0%)","0.0 ms (0%)","46"
"org.openqa.selenium.remote.RemoteWebDriver.toString ()","0.045 ms (0%)","0.0 ms (0%)","0.067 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.RemoteWebDriver.log (org.openqa.selenium.remote.SessionId, String, Object, org.openqa.selenium.remote.RemoteWebDriver.When)","0.209 ms (0%)","0.0 ms (0%)","0.209 ms (0%)","0.0 ms (0%)","385"
"org.openqa.selenium.remote.RemoteWebDriver.execute (String)","0.037 ms (0%)","0.0 ms (0%)","3,234 ms (1.1%)","0.0 ms (0%)","46"
"org.openqa.selenium.remote.RemoteWebDriver.execute (String, java.util.Map)","0.033 ms (0%)","0.0 ms (0%)","3,234 ms (1.1%)","0.0 ms (0%)","46"
"org.openqa.selenium.remote.RemoteWebDriver.perform (java.util.Collection)","0.003 ms (0%)","0.0 ms (0%)","116 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.RemoteWebDriver.findElement (org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.009 ms (0%)","0.0 ms (0%)","12.8 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.RemoteWebDriver.findElement (org.openqa.selenium.By)","0.283 ms (0%)","0.0 ms (0%)","13.0 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.RemoteWebDriver.getScreenshotAs (org.openqa.selenium.OutputType)","0.124 ms (0%)","0.0 ms (0%)","3,276 ms (1.1%)","0.0 ms (0%)","46"
"org.openqa.selenium.remote.RemoteWebDriver.executeScript (String, Object[])","1.85 ms (0%)","0.0 ms (0%)","2,082 ms (0.7%)","0.0 ms (0%)","143"
"com.symatiq.actions.Action.clone (com.symatiq.actions.Action)","2.45 ms (0%)","0.0 ms (0%)","3.47 ms (0%)","13.3 ms (1.2%)","9,486"
"com.symatiq.actions.Action.putMetadata (String, Object)","6.65 ms (0%)","0.0 ms (0%)","6.65 ms (0%)","0.0 ms (0%)","196,345"
"com.symatiq.actions.Action.getMetadata (String)","7.35 ms (0%)","0.0 ms (0%)","7.35 ms (0%)","0.0 ms (0%)","211,387"
"com.symatiq.actions.Action.increaseTimesManual ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.actions.Action.isIgnoredMetadata (String)","0.455 ms (0%)","0.0 ms (0%)","0.455 ms (0%)","0.0 ms (0%)","19,737"
"com.symatiq.actions.Action.penalty (int)","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.actions.Action.reward (int)","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","8"
"org.openqa.selenium.remote.http.HttpResponse.getContent ()","0.042 ms (0%)","0.0 ms (0%)","0.042 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpResponse.getAttribute (String)","0.078 ms (0%)","0.0 ms (0%)","0.136 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpResponse.getHeader (String)","0.143 ms (0%)","0.0 ms (0%)","2.69 ms (0%)","0.0 ms (0%)","386"
"org.openqa.selenium.remote.http.HttpResponse.setStatus (int)","0.046 ms (0%)","0.0 ms (0%)","0.046 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpResponse.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.080 ms (0%)","0.0 ms (0%)","0.294 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpResponse.addHeader (String, String)","0.102 ms (0%)","0.0 ms (0%)","0.846 ms (0%)","0.0 ms (0%)","579"
"org.openqa.selenium.remote.http.HttpResponse.getTargetHost ()","0.085 ms (0%)","0.0 ms (0%)","0.227 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpResponse.isSuccessful ()","0.070 ms (0%)","0.0 ms (0%)","0.070 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpResponse.getContentEncoding ()","0.056 ms (0%)","0.0 ms (0%)","5.44 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.JsonToWebElementConverter.apply (Object)","0.145 ms (0%)","0.0 ms (0%)","0.679 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.JsonToWebElementConverter.setOwner (org.openqa.selenium.remote.RemoteWebElement)","0.008 ms (0%)","0.0 ms (0%)","0.008 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.JsonToWebElementConverter.newRemoteWebElement ()","0.486 ms (0%)","0.0 ms (0%)","0.495 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.remote.JsonToWebElementConverter.getElementKey (java.util.Map)","0.022 ms (0%)","0.0 ms (0%)","0.037 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.json.NumberCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.158 ms (0%)","0.0 ms (0%)","1.17 ms (0%)","0.0 ms (0%)","92"
"plugin.DisplayMessage.paintCapture (java.awt.Graphics)","1.9 ms (0%)","0.0 ms (0%)","1.17 ms (0%)","0.0 ms (0%)","830"
"org.openqa.selenium.OutputType$2.convertFromBase64Png (String)","5.66 ms (0%)","0.0 ms (0%)","5.66 ms (0%)","0.0 ms (0%)","46"
"org.openqa.selenium.OutputType$2.convertFromBase64Png (String)","0.022 ms (0%)","0.0 ms (0%)","5.68 ms (0%)","0.0 ms (0%)","46"
"com.symatiq.Scout$MyMouseListener$2.actionPerformed (java.awt.event.ActionEvent)","0.027 ms (0%)","0.0 ms (0%)","0.027 ms (0%)","0.0 ms (0%)","13"
"org.openqa.selenium.json.ObjectCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","0.230 ms (0%)","0.0 ms (0%)","1,776 ms (0.6%)","0.0 ms (0%)","190"
"org.openqa.selenium.json.MapCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, java.lang.reflect.Type, org.openqa.selenium.json.JsonInput)","0.319 ms (0%)","0.0 ms (0%)","1,778 ms (0.6%)","0.0 ms (0%)","195"
"org.openqa.selenium.json.MapCoercer.lambda$apply$1 (java.lang.reflect.Type, java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","2.60 ms (0%)","0.0 ms (0%)","1,784 ms (0.6%)","0.0 ms (0%)","195"
"com.symatiq.widgets.Path.addPathStep (com.symatiq.widgets.PathStep)","0.012 ms (0%)","0.0 ms (0%)","0.012 ms (0%)","0.0 ms (0%)","8"
"com.symatiq.widgets.Path.getWidgets ()","0.027 ms (0%)","0.0 ms (0%)","0.027 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.widgets.Widget$Comparator.values ()","0.011 ms (0%)","0.0 ms (0%)","0.011 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.HttpCommandExecutor.log (String, org.openqa.selenium.logging.LogEntry)","0.214 ms (0%)","0.0 ms (0%)","1.29 ms (0%)","0.0 ms (0%)","385"
"org.openqa.selenium.remote.HttpCommandExecutor.execute (org.openqa.selenium.remote.Command)","2.0 ms (0%)","0.0 ms (0%)","5,437 ms (1.8%)","0.0 ms (0%)","192"
"org.openqa.selenium.remote.http.HttpRequest.getContent ()","0.038 ms (0%)","0.0 ms (0%)","0.038 ms (0%)","0.0 ms (0%)","146"
"org.openqa.selenium.remote.http.HttpRequest.getHeader (String)","0.080 ms (0%)","0.0 ms (0%)","2.58 ms (0%)","0.0 ms (0%)","576"
"org.openqa.selenium.remote.http.HttpRequest.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.044 ms (0%)","0.0 ms (0%)","0.119 ms (0%)","0.0 ms (0%)","146"
"org.openqa.selenium.remote.http.HttpRequest.addHeader (String, String)","1.9 ms (0%)","0.0 ms (0%)","1.71 ms (0%)","0.0 ms (0%)","576"
"org.openqa.selenium.remote.http.HttpRequest.forEachHeader (java.util.function.BiConsumer)","0.053 ms (0%)","0.0 ms (0%)","4.50 ms (0%)","0.0 ms (0%)","192"
"org.openqa.selenium.remote.http.HttpRequest.setHeader (String, String)","0.141 ms (0%)","0.0 ms (0%)","2.78 ms (0%)","0.0 ms (0%)","338"
"org.openqa.selenium.remote.http.HttpRequest.removeHeader (String)","0.061 ms (0%)","0.0 ms (0%)","0.879 ms (0%)","0.0 ms (0%)","338"
"org.openqa.selenium.remote.http.HttpRequest.getQueryParameterNames ()","0.338 ms (0%)","0.0 ms (0%)","0.338 ms (0%)","0.0 ms (0%)","192"
"org.openqa.selenium.remote.http.Filter.lambda$andFinally$1 (org.openqa.selenium.remote.http.HttpHandler, org.openqa.selenium.remote.http.HttpRequest)","0.267 ms (0%)","0.0 ms (0%)","3,543 ms (1.2%)","0.0 ms (0%)","192"
"org.openqa.selenium.Platform$1.toString ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.Capabilities.getBrowserName ()","0.009 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.internal.Require.argument (String, Object)","0.135 ms (0%)","0.0 ms (0%)","0.135 ms (0%)","0.0 ms (0%)","194"
"org.openqa.selenium.internal.Require.nonNull (String, Object, String, Object[])","0.073 ms (0%)","0.0 ms (0%)","0.073 ms (0%)","0.0 ms (0%)","724"
"org.openqa.selenium.internal.Require.nonNull (String, Object)","0.106 ms (0%)","0.0 ms (0%)","0.106 ms (0%)","0.0 ms (0%)","2,827"
"org.openqa.selenium.internal.Require.nonNegative (java.time.Duration)","0.006 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.http.AddSeleniumUserAgent.apply (org.openqa.selenium.remote.http.HttpHandler)","0.270 ms (0%)","0.0 ms (0%)","0.270 ms (0%)","0.0 ms (0%)","192"
"org.openqa.selenium.remote.http.AddSeleniumUserAgent.apply (Object)","0.068 ms (0%)","0.0 ms (0%)","0.348 ms (0%)","0.0 ms (0%)","192"
"org.openqa.selenium.remote.http.AddSeleniumUserAgent.lambda$apply$0 (org.openqa.selenium.remote.http.HttpHandler, org.openqa.selenium.remote.http.HttpRequest)","0.249 ms (0%)","0.0 ms (0%)","3,542 ms (1.2%)","0.0 ms (0%)","192"
"plugin.StateGraph.drawLine (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke, java.awt.BasicStroke)","6.33 ms (0%)","0.0 ms (0%)","6.33 ms (0%)","0.0 ms (0%)","2,871"
"plugin.StateGraph.paintCapture (java.awt.Graphics)","1.19 ms (0%)","0.0 ms (0%)","124 ms (0%)","0.0 ms (0%)","830"
"plugin.StateGraph.drawText (java.awt.Graphics2D, String, int, int)","11.3 ms (0%)","0.0 ms (0%)","11.3 ms (0%)","0.0 ms (0%)","830"
"plugin.StateGraph.drawCircle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke, java.awt.BasicStroke, boolean)","79.1 ms (0%)","0.0 ms (0%)","79.1 ms (0%)","0.0 ms (0%)","3,701"
"plugin.StateGraph.drawCircle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean)","0.991 ms (0%)","0.0 ms (0%)","80.1 ms (0%)","0.0 ms (0%)","3,701"
"plugin.StateGraph.drawGraph (java.awt.Graphics2D, com.symatiq.states.AppState, int, int)","5.51 ms (0%)","0.0 ms (0%)","122 ms (0%)","1.26 ms (0.1%)","3,701"
"org.openqa.selenium.remote.ElementLocation$ElementFinder$2.findElement (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.023 ms (0%)","0.0 ms (0%)","12.7 ms (0%)","0.0 ms (0%)","2"
"org.openqa.selenium.ImmutableCapabilities.getCapability (String)","0.009 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","4"
"org.openqa.selenium.remote.http.HttpMessage.self ()","0.142 ms (0%)","0.0 ms (0%)","0.142 ms (0%)","0.0 ms (0%)","1,832"
"org.openqa.selenium.remote.http.HttpMessage.getAttribute (String)","0.057 ms (0%)","0.0 ms (0%)","0.057 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpMessage.getHeader (String)","4.24 ms (0%)","0.0 ms (0%)","5.2 ms (0%)","0.0 ms (0%)","962"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$11 (String)","0.075 ms (0%)","0.0 ms (0%)","0.075 ms (0%)","0.0 ms (0%)","386"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$10 (String)","0.337 ms (0%)","0.0 ms (0%)","0.337 ms (0%)","0.0 ms (0%)","386"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$12 (String)","0.078 ms (0%)","0.0 ms (0%)","0.078 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.HttpMessage.lambda$forEachHeader$0 (java.util.function.BiConsumer, String, String)","0.185 ms (0%)","0.0 ms (0%)","3.61 ms (0%)","0.0 ms (0%)","576"
"org.openqa.selenium.remote.http.HttpMessage.lambda$removeHeader$9 (String, String)","0.041 ms (0%)","0.0 ms (0%)","0.041 ms (0%)","0.0 ms (0%)","146"
"org.openqa.selenium.remote.http.HttpMessage.lambda$forEachHeader$1 (java.util.function.BiConsumer, String, java.util.List)","0.461 ms (0%)","0.0 ms (0%)","4.8 ms (0%)","0.0 ms (0%)","576"
"org.openqa.selenium.remote.http.HttpMessage.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.242 ms (0%)","0.0 ms (0%)","0.279 ms (0%)","0.0 ms (0%)","339"
"org.openqa.selenium.remote.http.HttpMessage.addHeader (String, String)","1.8 ms (0%)","0.0 ms (0%)","1.34 ms (0%)","0.0 ms (0%)","1,155"
"org.openqa.selenium.remote.http.HttpMessage.forEachHeader (java.util.function.BiConsumer)","0.361 ms (0%)","0.0 ms (0%)","4.45 ms (0%)","0.0 ms (0%)","192"
"org.openqa.selenium.remote.http.HttpMessage.setHeader (String, String)","0.138 ms (0%)","0.0 ms (0%)","2.63 ms (0%)","0.0 ms (0%)","338"
"org.openqa.selenium.remote.http.HttpMessage.removeHeader (String)","0.752 ms (0%)","0.0 ms (0%)","0.812 ms (0%)","0.0 ms (0%)","338"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$5 (java.util.Map.Entry)","0.146 ms (0%)","0.0 ms (0%)","0.146 ms (0%)","0.0 ms (0%)","1,832"
"org.openqa.selenium.remote.http.HttpMessage.lambda$addHeader$8 (String)","0.107 ms (0%)","0.0 ms (0%)","0.107 ms (0%)","0.0 ms (0%)","1,155"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$7 (java.util.Map.Entry)","0.257 ms (0%)","0.0 ms (0%)","0.257 ms (0%)","0.0 ms (0%)","724"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$6 (String, java.util.Map.Entry)","0.294 ms (0%)","0.0 ms (0%)","0.294 ms (0%)","0.0 ms (0%)","1,832"
"org.openqa.selenium.remote.http.HttpMessage.getContentEncoding ()","2.83 ms (0%)","0.0 ms (0%)","5.38 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.Contents.bytes (org.openqa.selenium.remote.http.Contents.Supplier)","6.68 ms (0%)","0.0 ms (0%)","6.83 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.Contents.bytes (byte[])","0.759 ms (0%)","0.0 ms (0%)","0.845 ms (0%)","0.0 ms (0%)","724"
"org.openqa.selenium.remote.http.Contents.empty ()","0.430 ms (0%)","0.0 ms (0%)","0.799 ms (0%)","0.0 ms (0%)","385"
"org.openqa.selenium.remote.http.Contents.string (org.openqa.selenium.remote.http.HttpMessage)","0.202 ms (0%)","0.0 ms (0%)","19.3 ms (0%)","0.0 ms (0%)","193"
"org.openqa.selenium.remote.http.Contents.string (org.openqa.selenium.remote.http.Contents.Supplier, java.nio.charset.Charset)","6.80 ms (0%)","0.0 ms (0%)","13.6 ms (0%)","0.0 ms (0%)","193"
"plugin.utils.Drawing.drawOval (java.awt.Graphics2D, int, int, int, int, java.awt.Color, int, boolean, java.awt.BasicStroke, java.awt.Font)","85.5 ms (0%)","0.0 ms (0%)","85.5 ms (0%)","0.0 ms (0%)","1,658"
"plugin.utils.Drawing.drawArrows (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke)","1.64 ms (0%)","0.0 ms (0%)","1.64 ms (0%)","0.0 ms (0%)","448"
"plugin.AugmentCoverage.paintCaptureForeground (java.awt.Graphics)","3.86 ms (0%)","0.0 ms (0%)","662 ms (0.2%)","0.0 ms (0%)","830"
"org.openqa.selenium.remote.Dialect.values ()","0.009 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","2"
"plugin.WidgetIdentifier.getElementsToExtract ()","0.015 ms (0%)","0.0 ms (0%)","0.015 ms (0%)","0.0 ms (0%)","46"
"plugin.WidgetIdentifier.isCheckWidget (com.symatiq.widgets.Widget)","1.0 ms (0%)","0.0 ms (0%)","1.28 ms (0%)","0.0 ms (0%)","5,922"
"plugin.WidgetIdentifier.isSelectWidget (com.symatiq.widgets.Widget)","1.4 ms (0%)","0.0 ms (0%)","1.57 ms (0%)","0.0 ms (0%)","8,929"
"plugin.WidgetIdentifier.isFrame (com.symatiq.widgets.Widget)","0.853 ms (0%)","0.0 ms (0%)","1.10 ms (0%)","0.0 ms (0%)","8,929"
"plugin.WidgetIdentifier.isMoveWidget (com.symatiq.widgets.Widget)","0.760 ms (0%)","0.0 ms (0%)","1.5 ms (0%)","0.0 ms (0%)","5,428"
"plugin.WidgetIdentifier.isClickWidget (com.symatiq.widgets.Widget)","1.98 ms (0%)","0.0 ms (0%)","2.87 ms (0%)","0.0 ms (0%)","10,406"
"plugin.WidgetIdentifier.isTypeWidget (com.symatiq.widgets.Widget)","1.46 ms (0%)","0.0 ms (0%)","2.41 ms (0%)","0.0 ms (0%)","9,423"
"plugin.WidgetIdentifier.isContainerWidget (com.symatiq.widgets.Widget)","0.745 ms (0%)","0.0 ms (0%)","0.989 ms (0%)","0.0 ms (0%)","8,929"
"org.openqa.selenium.json.Json.toType (String, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","0.274 ms (0%)","0.0 ms (0%)","1,787 ms (0.6%)","0.0 ms (0%)","193"
"org.openqa.selenium.json.Json.toType (String, java.lang.reflect.Type)","0.097 ms (0%)","0.0 ms (0%)","1,787 ms (0.6%)","0.0 ms (0%)","193"
"org.openqa.selenium.json.Json.toType (java.io.Reader, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","0.250 ms (0%)","0.0 ms (0%)","1,786 ms (0.6%)","0.0 ms (0%)","193"
"org.openqa.selenium.json.Json.toJson (Object, int)","0.507 ms (0%)","0.0 ms (0%)","67.4 ms (0%)","0.0 ms (0%)","146"
"org.openqa.selenium.json.Json.toJson (Object)","0.059 ms (0%)","0.0 ms (0%)","67.5 ms (0%)","0.0 ms (0%)","146"
"org.openqa.selenium.json.Json.newOutput (Appendable)","6.45 ms (0%)","0.0 ms (0%)","6.47 ms (0%)","0.0 ms (0%)","146"
"org.openqa.selenium.json.Json.newInput (java.io.Reader)","0.643 ms (0%)","0.0 ms (0%)","0.670 ms (0%)","0.0 ms (0%)","193"
"com.symatiq.utils.QuickSort.sort (java.util.List)","5.31 ms (0%)","0.0 ms (0%)","1,715 ms (0.6%)","0.0 ms (0%)","3,340"
"com.symatiq.utils.QuickSort.exchange (Object[], int, int)","9.57 ms (0%)","0.0 ms (0%)","9.57 ms (0%)","0.0 ms (0%)","459,991"
"com.symatiq.states.StateController.getSystemProperty (String, String)","3.38 ms (0%)","0.0 ms (0%)","3.38 ms (0%)","0.0 ms (0%)","37,262"
"com.symatiq.states.StateController.isLicensed ()","0.023 ms (0%)","0.0 ms (0%)","0.035 ms (0%)","0.0 ms (0%)","32"
"com.symatiq.states.StateController.setSystemProperty (String, String)","1.74 ms (0%)","0.0 ms (0%)","1.74 ms (0%)","0.0 ms (0%)","9,960"
"com.symatiq.states.StateController.setRefreshScreen (boolean)","0.009 ms (0%)","0.0 ms (0%)","0.009 ms (0%)","0.0 ms (0%)","41"
"com.symatiq.states.StateController.isToolbarVisible ()","0.086 ms (0%)","0.0 ms (0%)","0.086 ms (0%)","0.0 ms (0%)","2,338"
"com.symatiq.states.StateController.getScaledX (int)","0.527 ms (0%)","0.0 ms (0%)","1.40 ms (0%)","0.0 ms (0%)","2,139"
"com.symatiq.states.StateController.getScaledY (int)","0.531 ms (0%)","0.0 ms (0%)","1.7 ms (0%)","0.0 ms (0%)","2,139"
"com.symatiq.states.StateController.getSessionState ()","0.169 ms (0%)","0.0 ms (0%)","0.169 ms (0%)","0.0 ms (0%)","4,522"
"com.symatiq.states.StateController.getMouseX ()","0.446 ms (0%)","0.0 ms (0%)","0.706 ms (0%)","0.0 ms (0%)","2,644"
"com.symatiq.states.StateController.getMouseY ()","0.280 ms (0%)","0.0 ms (0%)","0.397 ms (0%)","0.0 ms (0%)","2,644"
"com.symatiq.states.StateController.getMode ()","0.061 ms (0%)","0.0 ms (0%)","0.061 ms (0%)","0.0 ms (0%)","144"
"com.symatiq.states.StateController.getCurrentState ()","0.223 ms (0%)","0.0 ms (0%)","0.223 ms (0%)","0.0 ms (0%)","7,047"
"com.symatiq.states.StateController.isOngoingSession ()","0.570 ms (0%)","0.0 ms (0%)","0.706 ms (0%)","0.0 ms (0%)","3,578"
