"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$new$2 (java.util.LinkedHashMap, java.util.Map.Entry)","0.482 ms (0%)","0.0 ms (0%)","0.482 ms (0%)","0.0 ms (0%)","232"
"org.openqa.selenium.json.JsonTypeCoercer.coerce (org.openqa.selenium.json.JsonInput, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","1.27 ms (0%)","0.0 ms (0%)","2,087 ms (0.6%)","0.0 ms (0%)","924"
"org.openqa.selenium.json.JsonTypeCoercer.lambda$buildCoercer$6 (java.util.function.BiFunction, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.5 ms (0%)","0.0 ms (0%)","2,086 ms (0.6%)","0.0 ms (0%)","924"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List, int, java.util.List)","0.857 ms (0%)","0.0 ms (0%)","1.9 ms (0%)","0.0 ms (0%)","48"
"com.symatiq.states.AppState.getClonesAndMutations (java.util.List)","0.011 ms (0%)","0.0 ms (0%)","1.16 ms (0%)","0.0 ms (0%)","11"
"com.symatiq.states.AppState.getVisibleWidgets ()","7.24 ms (0%)","0.0 ms (0%)","7.24 ms (0%)","0.0 ms (0%)","13,588"
"com.symatiq.states.AppState.getMetadata (String)","1.47 ms (0%)","0.0 ms (0%)","1.47 ms (0%)","0.0 ms (0%)","13,610"
"com.symatiq.states.AppState.putMetadata (String, Object)","0.050 ms (0%)","0.0 ms (0%)","0.050 ms (0%)","0.0 ms (0%)","72"
"com.symatiq.states.AppState.containsProductVersion (String)","1.1 ms (0%)","0.0 ms (0%)","1.1 ms (0%)","0.0 ms (0%)","20,361"
"com.symatiq.states.AppState.getUniqueId ()","2.88 ms (0%)","0.0 ms (0%)","2.88 ms (0%)","0.0 ms (0%)","46,140"
"com.symatiq.states.AppState.addProductVersion (String)","0.005 ms (0%)","0.0 ms (0%)","0.028 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.addIteration ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.getStateCount ()","0.034 ms (0%)","0.0 ms (0%)","0.375 ms (0%)","0.0 ms (0%)","34"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget, com.symatiq.widgets.Widget.WidgetVisibility, String)","1.45 ms (0%)","0.0 ms (0%)","1.45 ms (0%)","0.0 ms (0%)","8,468"
"com.symatiq.states.AppState.addWidget (com.symatiq.widgets.Widget)","0.022 ms (0%)","0.0 ms (0%)","0.022 ms (0%)","0.0 ms (0%)","9"
"com.symatiq.states.AppState.getCurrentPath ()","0.014 ms (0%)","0.0 ms (0%)","0.014 ms (0%)","0.0 ms (0%)","11"
"com.symatiq.states.AppState.getAllWidgets ()","5.39 ms (0%)","0.0 ms (0%)","5.39 ms (0%)","0.0 ms (0%)","3,587"
"com.symatiq.states.AppState.getBestUncoveredWidget (String)","1.81 ms (0%)","0.0 ms (0%)","3.10 ms (0%)","0.0 ms (0%)","1,207"
"com.symatiq.states.AppState.coveredPercent (String)","0.400 ms (0%)","0.0 ms (0%)","7.34 ms (0%)","11.0 ms (0.6%)","1,207"
"com.symatiq.states.AppState.coveredPercent (String, boolean)","0.878 ms (0%)","0.0 ms (0%)","6.94 ms (0%)","11.2 ms (0.6%)","1,207"
"com.symatiq.states.AppState.removeWidgets (String, com.symatiq.widgets.Widget.WidgetVisibility)","0.429 ms (0%)","0.0 ms (0%)","0.429 ms (0%)","0.0 ms (0%)","56"
"com.symatiq.states.AppState.addWidgets (java.util.List, com.symatiq.widgets.Widget.WidgetVisibility, String)","0.621 ms (0%)","0.0 ms (0%)","2.7 ms (0%)","0.0 ms (0%)","56"
"com.symatiq.states.AppState.isHome ()","0.926 ms (0%)","0.0 ms (0%)","0.926 ms (0%)","0.0 ms (0%)","25,909"
"com.symatiq.states.AppState.getCoveredStates (java.util.IdentityHashMap)","0.059 ms (0%)","0.0 ms (0%)","0.333 ms (0%)","0.0 ms (0%)","120"
"com.symatiq.states.AppState.getPathToBookmark (java.util.List, java.util.List)","0.057 ms (0%)","0.0 ms (0%)","0.057 ms (0%)","0.0 ms (0%)","11"
